4, 16641, "Coluna Normal", 0.026809s, 0.115514s

4, 16641, "Coluna Normal", 0.023052s, 0.105836s

4, 16641, "Coluna Normal", 0.028806s, 0.114426s

4, 16641, "Coluna Normal", 0.023942s, 0.103112s

4, 16641, "Coluna Normal", 0.017196s, 0.100601s

4, 16641, "Coluna Normal", 0.017251s, 0.096578s

4, 16641, "Coluna Normal", 0.022047s, 0.098628s

4, 16641, "Coluna Normal", 0.017652s, 0.097021s

4, 16641, "Coluna Normal", 0.023692s, 0.098764s

4, 16641, "Coluna Normal", 0.027276s, 0.111719s

4, 16641, "Coluna Normal", 0.024907s, 0.100906s

4, 16641, "Coluna Normal", 0.022962s, 0.107836s

4, 16641, "Coluna Normal", 0.017781s, 0.100125s

4, 16641, "Coluna Normal", 0.024714s, 0.132881s

4, 16641, "Coluna Normal", 0.025702s, 0.100391s

4, 16641, "Coluna Normal", 0.017586s, 0.098116s

4, 16641, "Coluna Normal", 0.01727s, 0.09909s

4, 16641, "Coluna Normal", 0.024972s, 0.09964s

4, 16641, "Coluna Normal", 0.017274s, 0.126597s

4, 16641, "Coluna Normal", 0.027775s, 0.104597s

4, 16641, "Coluna Normal", 0.025513s, 0.13387s

4, 16641, "Coluna Normal", 0.017468s, 0.098555s

4, 16641, "Coluna Normal", 0.024809s, 0.110247s

4, 16641, "Coluna Normal", 0.023865s, 0.11024s

4, 16641, "Coluna Normal", 0.024146s, 0.10005s

4, 16641, "Coluna Normal", 0.028978s, 0.105001s

4, 16641, "Coluna Normal", 0.02403s, 0.108578s

4, 16641, "Coluna Normal", 0.017408s, 0.097738s

4, 16641, "Coluna Normal", 0.017339s, 0.099472s

4, 16641, "Coluna Normal", 0.025474s, 0.098519s

4, 16641, "Coluna Normal", 0.017477s, 0.101246s

4, 16641, "Coluna Normal", 0.020395s, 0.101702s

4, 16641, "Coluna Normal", 0.029145s, 0.09983s

4, 16641, "Coluna Normal", 0.025124s, 0.109328s

4, 16641, "Coluna Normal", 0.017608s, 0.094146s

4, 16641, "Coluna Normal", 0.017346s, 0.096213s

4, 16641, "Coluna Normal", 0.024662s, 0.110948s

4, 16641, "Coluna Normal", 0.024647s, 0.103446s

4, 16641, "Coluna Normal", 0.023446s, 0.099912s

4, 16641, "Coluna Normal", 0.017419s, 0.103956s

4, 16641, "Coluna Normal", 0.024247s, 0.10451s

4, 16641, "Coluna Normal", 0.017885s, 0.100213s

4, 16641, "Coluna Normal", 0.02615s, 0.111766s

