TempoAlocacao,Tempo,Pontos
0.02637,0.011905,16641
0.023146,0.008244,16641
0.023222,0.008608,16641
0.02749,0.011799,16641
0.023303,0.008531,16641
0.026198,0.008387,16641
0.023831,0.008335,16641
0.027643,0.009631,16641
0.023434,0.008172,16641
0.02595,0.012458,16641
0.029216,0.008165,16641
0.030027,0.008197,16641
0.025284,0.012742,16641
0.02713,0.008163,16641
0.028796,0.008391,16641
0.022738,0.011904,16641
0.028287,0.011496,16641
0.022812,0.00823,16641
0.024872,0.008255,16641
0.029787,0.008154,16641
0.024366,0.011612,16641
0.022461,0.008263,16641
0.022866,0.008211,16641
0.034762,0.017953,16641
0.022723,0.015152,16641
0.027781,0.011734,16641
0.023914,0.008269,16641
0.023611,0.012057,16641
0.022499,0.008733,16641
0.026275,0.009035,16641
0.022315,0.013458,16641
0.027722,0.011543,16641
0.02319,0.014811,16641
0.023745,0.008403,16641
0.025852,0.011611,16641
0.026518,0.012918,16641
0.023757,0.008226,16641
0.025195,0.010204,16641
0.021428,0.009029,16641
0.026991,0.008365,16641
0.022858,0.008776,16641
0.02148,0.008232,16641
0.035473,0.012327,16641
0.02402,0.011996,16641
0.032815,0.010349,16641
0.025524,0.011624,16641
0.027582,0.008258,16641
0.027428,0.012009,16641
0.028217,0.008803,16641
0.028417,0.008172,16641
0.118991,0.031609,66049
0.120383,0.030898,66049
0.102832,0.030385,66049
0.116378,0.031307,66049
0.129719,0.030308,66049
0.122353,0.03011,66049
0.122858,0.030595,66049
0.097386,0.030946,66049
0.127176,0.030261,66049
0.11016,0.031923,66049
0.120888,0.030028,66049
0.105364,0.03192,66049
0.104854,0.030827,66049
0.112245,0.031065,66049
0.100577,0.030498,66049
0.131345,0.030622,66049
0.127875,0.030799,66049
0.094273,0.030605,66049
0.121761,0.03031,66049
0.122947,0.030521,66049
0.120684,0.030643,66049
0.13501,0.030563,66049
0.099397,0.031115,66049
0.133593,0.030404,66049
0.122396,0.030988,66049
0.10323,0.032041,66049
0.117917,0.030804,66049
0.139046,0.030214,66049
0.135171,0.031242,66049
0.12803,0.031977,66049
0.105533,0.030865,66049
0.104764,0.030243,66049
0.10114,0.032084,66049
0.143923,0.031297,66049
0.131111,0.030553,66049
0.097179,0.030529,66049
0.118246,0.030736,66049
0.117391,0.030351,66049
0.1357,0.030489,66049
0.136748,0.030793,66049
0.128535,0.030324,66049
0.129156,0.030743,66049
0.06503,0.042756,66049
0.103353,0.033354,66049
