TempoAlocacao,Tempo,Pontos
0.03157,0.008555,16641
0.028984,0.008943,16641
0.029907,0.014186,16641
0.02687,0.013072,16641
0.037448,0.014713,16641
0.024054,0.008652,16641
0.040845,0.008444,16641
0.027025,0.009335,16641
0.035012,0.014073,16641
0.036391,0.011671,16641
0.027747,0.00872,16641
0.026492,0.008835,16641
0.026947,0.009902,16641
0.036143,0.009137,16641
0.025527,0.010651,16641
0.029695,0.012084,16641
0.026448,0.014618,16641
0.028972,0.017151,16641
0.03649,0.008591,16641
0.026547,0.008442,16641
0.026807,0.008375,16641
0.035406,0.013981,16641
0.026715,0.00854,16641
0.035228,0.008585,16641
0.02469,0.008389,16641
0.024273,0.010083,16641
0.025111,0.009775,16641
0.030386,0.008648,16641
0.03556,0.015074,16641
0.027476,0.009497,16641
0.028978,0.010151,16641
0.036638,0.014956,16641
0.050891,0.041208,16641
0.101436,0.009473,16641
0.025563,0.008443,16641
0.030023,0.009657,16641
0.026442,0.008336,16641
0.033265,0.01341,16641
0.028844,0.008262,16641
0.029919,0.013507,16641
0.031032,0.008035,16641
0.029619,0.010526,16641
0.038137,0.008721,16641
0.031027,0.010425,16641
0.037763,0.014511,16641
0.026657,0.008204,16641
0.027793,0.010684,16641
0.027593,0.011722,16641
0.02607,0.009404,16641
0.024823,0.00913,16641
0.102901,0.031813,66049
0.127655,0.032969,66049
0.103713,0.029814,66049
0.134528,0.049385,66049
0.101023,0.02989,66049
0.09757,0.031975,66049
0.107822,0.030166,66049
0.107867,0.031063,66049
0.096669,0.031129,66049
0.144074,0.030992,66049
0.125032,0.038528,66049
0.104539,0.031066,66049
0.113568,0.039113,66049
0.149303,0.037346,66049
0.121039,0.040282,66049
0.116314,0.030675,66049
0.124847,0.037346,66049
0.141345,0.030332,66049
0.142892,0.030582,66049
0.106362,0.044543,66049
0.103349,0.032659,66049
0.122476,0.029212,66049
0.102563,0.032707,66049
0.113881,0.029777,66049
0.100497,0.030155,66049
0.123761,0.032272,66049
0.094002,0.033237,66049
0.105552,0.030919,66049
0.123968,0.037775,66049
0.093607,0.030292,66049
0.10122,0.031015,66049
0.10433,0.030931,66049
0.095517,0.030276,66049
0.099131,0.035904,66049
0.130327,0.030591,66049
0.115922,0.031808,66049
0.104798,0.033706,66049
0.219529,0.059783,66049
0.140019,0.031645,66049
0.126346,0.038522,66049
0.100565,0.032088,66049
0.101925,0.041628,66049
0.125442,0.041576,66049
0.13935,0.032696,66049
0.132885,0.031912,66049
0.100406,0.040016,66049
0.142152,0.031734,66049
0.117753,0.035647,66049
0.150898,0.038174,66049
0.097865,0.029229,66049
0.544157,0.12658,263169
0.566061,0.124742,263169
0.498601,0.125602,263169
0.572472,0.115458,263169
0.544657,0.122385,263169
0.537098,0.119633,263169
0.53649,0.144682,263169
0.541614,0.190964,263169
0.523105,0.121676,263169
0.575742,0.11486,263169
0.584202,0.121683,263169
0.541772,0.124351,263169
0.569135,0.134597,263169
0.588152,0.121184,263169
0.618025,0.118963,263169
0.608879,0.127861,263169
0.571995,0.142901,263169
0.564786,0.124251,263169
0.555017,0.124542,263169
0.519336,0.126289,263169
0.514891,0.122844,263169
0.585271,0.128389,263169
0.527438,0.129659,263169
0.558549,0.117161,263169
0.557855,0.121562,263169
0.568693,0.126992,263169
0.535031,0.122472,263169
0.555414,0.122092,263169
0.576008,0.132565,263169
0.568914,0.127486,263169
0.54944,0.120507,263169
0.506865,0.118889,263169
0.574209,0.134668,263169
0.556375,0.127054,263169
0.555942,0.150206,263169
0.520393,0.124745,263169
0.548776,0.117963,263169
0.542431,0.118938,263169
0.549243,0.12711,263169
0.539607,0.123271,263169
0.580751,0.130753,263169
0.542165,0.124756,263169
0.520213,0.126521,263169
0.569601,0.118591,263169
0.589379,0.120635,263169
0.609664,0.124353,263169
0.596002,0.13022,263169
0.560638,0.116926,263169
0.610415,0.132336,263169
0.50018,0.117666,263169
2.140108,0.468719,1050625
2.222076,0.472878,1050625
2.658674,0.510851,1050625
2.295143,0.492339,1050625
2.294235,0.520353,1050625
2.624527,0.54613,1050625
2.505725,0.502949,1050625
2.503331,0.448601,1050625
2.675926,0.540591,1050625
2.403281,0.46039,1050625
2.433354,0.547025,1050625
2.500207,0.510691,1050625
2.487314,0.470289,1050625
2.03779,0.451299,1050625
2.228499,0.45797,1050625
2.436064,0.478758,1050625
2.268438,0.444544,1050625
2.282288,0.476361,1050625
2.304265,0.435269,1050625
2.238018,0.463003,1050625
2.529194,0.532083,1050625
2.370642,0.505804,1050625
2.402836,0.491043,1050625
2.312139,0.465216,1050625
2.280988,0.456013,1050625
2.5117,0.461921,1050625
2.367363,0.457044,1050625
2.429316,0.459775,1050625
2.383174,0.457872,1050625
2.214141,0.482121,1050625
2.287324,0.461085,1050625
2.284743,0.513072,1050625
2.294006,0.533441,1050625
2.558378,0.469829,1050625
2.513922,0.486854,1050625
2.533314,0.456376,1050625
2.416681,0.505398,1050625
2.387792,0.468757,1050625
2.281305,0.480243,1050625
2.200149,0.479626,1050625
2.335735,0.441922,1050625
2.256314,0.476382,1050625
2.229212,0.48694,1050625
2.226905,0.520737,1050625
