TempoAlocacao,Tempo,Pontos
0.024299,0.013503,16641
0.023873,0.020175,16641
0.019747,0.02058,16641
0.022077,0.020428,16641
0.022914,0.021005,16641
0.019697,0.020584,16641
0.032345,0.013123,16641
0.027166,0.013996,16641
0.036233,0.021509,16641
0.021335,0.020417,16641
0.027952,0.020479,16641
0.021927,0.018451,16641
0.023372,0.021528,16641
0.027512,0.014373,16641
0.023162,0.020613,16641
0.036053,0.013874,16641
0.020211,0.020612,16641
0.02836,0.013825,16641
0.036031,0.014275,16641
0.024253,0.020973,16641
0.024568,0.021083,16641
0.022506,0.014092,16641
0.026389,0.013221,16641
0.024046,0.013813,16641
0.020982,0.015028,16641
0.027202,0.013065,16641
0.03397,0.021493,16641
0.021385,0.012292,16641
0.026534,0.013313,16641
0.023121,0.020555,16641
0.021109,0.020521,16641
0.024718,0.020395,16641
0.022867,0.020454,16641
0.023526,0.020411,16641
0.036505,0.021262,16641
0.020833,0.020494,16641
0.024289,0.021321,16641
0.021363,0.020441,16641
0.021743,0.020483,16641
0.023518,0.02028,16641
0.034765,0.021113,16641
0.01696,0.01273,16641
0.024483,0.013328,16641
0.022872,0.013053,16641
0.025544,0.013082,16641
0.023395,0.014462,16641
0.02777,0.013205,16641
0.022579,0.013939,16641
0.023818,0.014351,16641
0.024352,0.014242,16641
0.103314,0.049806,66049
0.121547,0.052861,66049
0.100446,0.049325,66049
0.101066,0.05241,66049
0.100999,0.049485,66049
0.104586,0.052279,66049
0.113652,0.054927,66049
0.112315,0.0492,66049
0.111445,0.051776,66049
0.097189,0.052815,66049
0.108158,0.050125,66049
0.103763,0.053092,66049
0.107142,0.055858,66049
0.066828,0.048334,66049
0.117494,0.049629,66049
0.106569,0.053005,66049
0.119212,0.052184,66049
0.112725,0.053246,66049
0.126743,0.056309,66049
0.101036,0.049965,66049
0.120293,0.052837,66049
0.12384,0.050091,66049
0.110332,0.062326,66049
0.104748,0.051345,66049
0.098242,0.049065,66049
0.112071,0.05307,66049
0.08982,0.081815,66049
0.104322,0.080139,66049
0.095907,0.05034,66049
0.09858,0.081439,66049
0.092983,0.051551,66049
0.102629,0.055778,66049
0.106372,0.052645,66049
0.104504,0.049651,66049
0.067073,0.048408,66049
0.067851,0.046714,66049
0.137685,0.052941,66049
0.102323,0.052794,66049
0.103861,0.050139,66049
0.113608,0.051655,66049
0.099363,0.051933,66049
0.11152,0.049992,66049
0.107147,0.052819,66049
0.095989,0.049774,66049
0.108038,0.051496,66049
0.108849,0.055661,66049
0.115528,0.053444,66049
0.120549,0.054772,66049
0.116455,0.063203,66049
0.108744,0.052277,66049
0.56077,0.259097,263169
0.64584,0.274225,263169
0.689762,0.300733,263169
