TempoAlocacao,Tempo,Pontos
0.015901,0.019645,16641
0.017621,0.020029,16641
0.013749,0.019506,16641
0.015775,0.019857,16641
0.015384,0.01847,16641
0.016203,0.018444,16641
0.012942,0.019001,16641
0.01765,0.018758,16641
0.013833,0.019529,16641
0.017454,0.022581,16641
0.013655,0.017714,16641
0.015455,0.017711,16641
0.01557,0.017867,16641
0.01406,0.017926,16641
0.018295,0.019742,16641
0.014395,0.018219,16641
0.013205,0.020622,16641
0.01603,0.018535,16641
0.014283,0.017795,16641
0.014089,0.018673,16641
0.010798,0.014715,16641
0.014951,0.018156,16641
0.017701,0.018914,16641
0.020945,0.019801,16641
0.015088,0.017605,16641
0.015804,0.021671,16641
0.012626,0.020649,16641
0.013866,0.019971,16641
0.015248,0.021144,16641
0.017065,0.019788,16641
0.01583,0.018,16641
0.014484,0.019389,16641
0.018014,0.02066,16641
0.014509,0.019854,16641
0.016607,0.019594,16641
0.015389,0.018729,16641
0.014935,0.021484,16641
0.017072,0.01783,16641
0.013241,0.01975,16641
0.0127,0.020975,16641
0.016232,0.018192,16641
0.017991,0.019419,16641
0.017411,0.018618,16641
0.017507,0.018355,16641
0.015315,0.021644,16641
0.015726,0.021589,16641
0.017117,0.020787,16641
0.011267,0.014373,16641
0.017006,0.02222,16641
0.016221,0.018792,16641
0.086531,0.055979,66049
0.098249,0.06101,66049
0.076696,0.055049,66049
0.095334,0.05703,66049
0.096848,0.068077,66049
0.082655,0.062444,66049
0.083558,0.056914,66049
0.054767,0.053458,66049
0.085242,0.057935,66049
0.089612,0.053446,66049
0.082569,0.057597,66049
0.078552,0.069552,66049
0.101152,0.05641,66049
0.087059,0.057815,66049
0.080703,0.071344,66049
0.089947,0.056401,66049
0.08653,0.055247,66049
0.083131,0.055555,66049
0.084789,0.058541,66049
0.08199,0.056847,66049
0.090068,0.055516,66049
0.09221,0.059918,66049
0.070769,0.057029,66049
0.085068,0.064761,66049
0.095234,0.05901,66049
0.05162,0.052981,66049
0.091446,0.056453,66049
0.0878,0.071129,66049
0.100185,0.056809,66049
0.09179,0.056681,66049
0.087488,0.055256,66049
0.083776,0.060634,66049
0.084214,0.056041,66049
0.097807,0.064336,66049
0.077455,0.055217,66049
0.080755,0.056287,66049
0.096329,0.056246,66049
0.086566,0.080132,66049
0.09059,0.056972,66049
0.082376,0.070494,66049
0.095543,0.058937,66049
0.082732,0.054545,66049
0.087001,0.05522,66049
0.084056,0.055324,66049
0.080263,0.057024,66049
0.091742,0.055724,66049
0.082431,0.06584,66049
0.082708,0.070551,66049
0.081626,0.061481,66049
0.08449,0.056858,66049
0.372328,0.21489,263169
0.351403,0.215016,263169
0.366182,0.211259,263169
0.396562,0.212641,263169
0.403897,0.215078,263169
0.282036,0.342816,263169
0.243098,0.198807,263169
0.410563,0.218941,263169
0.394167,0.212672,263169
0.408757,0.211352,263169
0.433676,0.215634,263169
0.457838,0.218141,263169
0.395069,0.213604,263169
0.400215,0.211167,263169
0.4032,0.209974,263169
0.379066,0.214472,263169
0.423933,0.216349,263169
0.411245,0.20985,263169
0.372803,0.217374,263169
0.405437,0.211739,263169
0.370604,0.210019,263169
0.371409,0.213379,263169
0.392003,0.213184,263169
0.39857,0.213485,263169
0.391566,0.212229,263169
0.362295,0.213932,263169
0.413093,0.213088,263169
0.360274,0.20924,263169
0.378442,0.211527,263169
0.377191,0.21004,263169
0.474976,0.209687,263169
0.410849,0.210751,263169
0.427862,0.213589,263169
0.387935,0.210827,263169
0.432739,0.216296,263169
0.354199,0.216828,263169
0.226054,0.196376,263169
0.225368,0.196532,263169
0.488099,0.215654,263169
0.244681,0.20209,263169
0.421972,0.213186,263169
0.433691,0.21641,263169
0.416298,0.208722,263169
0.227874,0.196163,263169
0.454632,0.21573,263169
0.438757,0.21103,263169
0.39299,0.214465,263169
0.227518,0.196293,263169
0.371848,0.215411,263169
0.407413,0.210461,263169
0.925634,0.82266,1050625
1.950669,0.897128,1050625
2.017183,0.877912,1050625
0.926522,0.800906,1050625
1.683858,0.876816,1050625
1.996155,0.852134,1050625
0.927937,0.806409,1050625
1.717973,0.850961,1050625
1.976368,0.849423,1050625
1.549996,0.850157,1050625
1.532348,0.84568,1050625
1.644169,0.86702,1050625
1.802892,0.879154,1050625
1.85724,0.873245,1050625
1.788752,0.87955,1050625
1.948713,0.866085,1050625
1.35369,0.857889,1050625
1.944335,0.867345,1050625
1.703304,0.855194,1050625
1.664371,0.842386,1050625
1.916343,0.844732,1050625
1.535214,0.876355,1050625
0.92586,0.813448,1050625
1.516487,0.86202,1050625
0.923016,0.812697,1050625
1.598683,0.852445,1050625
1.851424,0.863847,1050625
1.519658,0.85933,1050625
1.694547,0.855183,1050625
1.765701,0.857943,1050625
1.546252,0.866161,1050625
1.773594,0.875554,1050625
1.780839,0.883242,1050625
1.647326,0.859125,1050625
1.600934,0.848902,1050625
1.597988,0.845831,1050625
1.665742,0.869129,1050625
1.650051,0.865039,1050625
0.931247,0.804475,1050625
1.746674,0.850733,1050625
1.630065,0.863781,1050625
1.657718,0.854599,1050625
0.925069,0.804314,1050625
1.637466,0.870951,1050625
0.932726,0.805696,1050625
1.505778,0.873119,1050625
1.566015,0.849716,1050625
1.615358,0.856234,1050625
1.639,0.847138,1050625
1.621182,0.858785,1050625
3.717762,3.330088,4198401
6.43476,3.622511,4198401
7.696079,3.741735,4198401
6.90069,4.257856,4198401
8.538795,3.697744,4198401
6.241415,3.580797,4198401
6.249023,3.549469,4198401
7.548614,3.724946,4198401
6.170819,3.614999,4198401
8.266332,3.878003,4198401
3.684598,3.311293,4198401
7.418931,3.708333,4198401
8.715664,3.79222,4198401
6.217187,3.711877,4198401
8.496613,3.81372,4198401
7.496542,3.620302,4198401
6.278866,3.56846,4198401
7.396403,3.850763,4198401
6.691514,3.770806,4198401
8.218963,3.832313,4198401
7.371947,3.503933,4198401
6.569998,3.655301,4198401
6.359533,3.569615,4198401
3.74289,3.222754,4198401
7.389805,3.584245,4198401
6.546537,3.641492,4198401
6.136936,3.538252,4198401
6.735078,3.63549,4198401
3.700791,3.239894,4198401
7.125711,3.51647,4198401
6.096533,3.543045,4198401
6.656592,3.95613,4198401
7.488393,3.622044,4198401
6.877742,3.646607,4198401
7.490473,3.68591,4198401
6.701191,3.791635,4198401
6.869353,3.644289,4198401
3.68991,3.199823,4198401
7.892838,3.670232,4198401
7.476319,3.542783,4198401
7.732907,3.568843,4198401
8.346951,4.062032,4198401
6.170091,3.564525,4198401
6.24513,3.721633,4198401
8.693922,3.68833,4198401
3.716,3.260416,4198401
7.483861,3.61078,4198401
6.430699,3.52399,4198401
7.019266,3.649664,4198401
6.237572,3.57271,4198401
