TempoAlocacao,Tempo,Pontos
7.012144,3.617532,4198401
6.838843,4.3057,4198401
6.389115,4.063367,4198401
6.625099,3.977362,4198401
8.68052,3.840054,4198401
6.863579,4.271056,4198401
6.847219,3.854535,4198401
8.428109,4.097194,4198401
7.027208,3.567585,4198401
7.280059,3.716031,4198401
7.069286,4.376904,4198401
6.760609,3.611229,4198401
7.668756,4.078949,4198401
7.157993,3.629854,4198401
7.532611,3.957767,4198401
8.004582,3.288265,4198401
7.027283,4.127991,4198401
6.840101,3.260816,4198401
6.956438,4.070527,4198401
7.471824,3.799417,4198401
7.622343,3.712417,4198401
7.255494,3.802666,4198401
7.76755,3.561406,4198401
