TempoAlocacao,Tempo,Pontos
0.017217,0.012876,16641
0.015602,0.014899,16641
0.015566,0.013148,16641
0.016797,0.012657,16641
0.017062,0.012352,16641
0.014537,0.015194,16641
0.014953,0.015914,16641
0.014658,0.013054,16641
0.015775,0.015987,16641
0.020363,0.012579,16641
0.014893,0.019951,16641
0.017151,0.013566,16641
0.014295,0.017151,16641
0.014729,0.016729,16641
0.016798,0.015891,16641
0.013659,0.015438,16641
0.021869,0.019662,16641
0.01507,0.015006,16641
0.015701,0.012835,16641
0.015138,0.01477,16641
0.015306,0.018974,16641
0.014389,0.024248,16641
0.014971,0.012243,16641
0.015731,0.01976,16641
0.015053,0.017842,16641
0.02088,0.020922,16641
0.014945,0.019349,16641
0.021491,0.012805,16641
0.018252,0.012807,16641
0.015231,0.019926,16641
0.014604,0.019863,16641
0.014667,0.020156,16641
0.014569,0.027396,16641
0.014673,0.019122,16641
0.014893,0.018034,16641
0.017518,0.013356,16641
0.016904,0.012312,16641
0.014591,0.012294,16641
0.017249,0.013102,16641
0.01535,0.012323,16641
0.013543,0.014843,16641
0.015494,0.0125,16641
0.016596,0.012687,16641
0.015865,0.014087,16641
0.016247,0.012364,16641
0.01546,0.013426,16641
0.015224,0.017308,16641
0.014258,0.017356,16641
0.01766,0.019333,16641
0.014453,0.016981,16641
0.125822,0.062912,66049
0.086586,0.061351,66049
0.114886,0.059744,66049
0.086602,0.067329,66049
0.089337,0.063766,66049
0.11643,0.058647,66049
0.083412,0.07022,66049
0.112821,0.079587,66049
0.07852,0.066807,66049
0.078615,0.072017,66049
0.110577,0.054824,66049
0.073315,0.0833,66049
0.10758,0.054705,66049
0.081837,0.062877,66049
0.082623,0.080495,66049
0.090936,0.069706,66049
0.081431,0.063817,66049
0.11709,0.058919,66049
0.085485,0.063743,66049
0.101939,0.054792,66049
0.077128,0.067023,66049
0.085971,0.066302,66049
0.117227,0.058737,66049
0.092052,0.064002,66049
0.086878,0.064055,66049
0.076547,0.064704,66049
0.081824,0.066563,66049
0.0794,0.059692,66049
0.076933,0.062959,66049
0.07667,0.086826,66049
0.117231,0.061735,66049
0.111519,0.060555,66049
0.088077,0.062227,66049
0.091075,0.054002,66049
0.08939,0.06382,66049
0.08835,0.061616,66049
0.092729,0.062827,66049
0.114812,0.059887,66049
0.086941,0.054494,66049
0.078849,0.065022,66049
0.092316,0.064046,66049
0.100563,0.054752,66049
0.095878,0.065162,66049
0.083551,0.063442,66049
0.08378,0.068567,66049
0.084344,0.054102,66049
0.085652,0.06209,66049
0.079551,0.063102,66049
0.097113,0.067279,66049
0.075886,0.092263,66049
0.412194,0.250751,263169
0.611729,0.259839,263169
0.638736,0.266587,263169
0.627561,0.258877,263169
0.561694,0.247541,263169
0.616768,0.261804,263169
0.637796,0.278625,263169
0.580785,0.227803,263169
0.578406,0.250834,263169
0.46457,0.264334,263169
0.429031,0.260443,263169
0.450509,0.255351,263169
0.562609,0.26553,263169
