TempoAlocacao,Tempo,Pontos
0.010059,0.105783,16641
0.010347,0.106641,16641
0.010064,0.107603,16641
0.010127,0.107509,16641
0.009939,0.104026,16641
0.009636,0.099529,16641
0.010297,0.119394,16641
0.01011,0.110243,16641
0.010062,0.107637,16641
0.009584,0.097899,16641
0.00951,0.10234,16641
0.010334,0.107429,16641
0.010049,0.105819,16641
0.010132,0.107395,16641
0.009977,0.107561,16641
0.01007,0.10464,16641
0.010308,0.101141,16641
0.009898,0.107459,16641
0.009689,0.101813,16641
0.010363,0.106949,16641
0.009863,0.098227,16641
0.009817,0.107859,16641
0.010147,0.106248,16641
0.00967,0.101859,16641
0.010189,0.104923,16641
0.010072,0.111596,16641
0.01018,0.106466,16641
0.01013,0.101085,16641
0.010187,0.102515,16641
0.009766,0.10043,16641
0.010262,0.104171,16641
0.009976,0.105833,16641
0.010095,0.10589,16641
0.010198,0.105511,16641
0.009851,0.09733,16641
0.009847,0.108569,16641
0.010104,0.106131,16641
0.010173,0.10787,16641
0.010125,0.103984,16641
0.009895,0.102233,16641
0.009689,0.097901,16641
0.009875,0.110131,16641
0.010101,0.103776,16641
0.010278,0.10909,16641
0.009997,0.104874,16641
0.009727,0.098272,16641
0.010356,0.10561,16641
0.009823,0.099627,16641
0.009546,0.098377,16641
0.009911,0.104836,16641
0.046073,0.431547,66049
0.045648,0.412217,66049
0.045179,0.418756,66049
0.044372,0.432287,66049
0.039196,0.386206,66049
0.038203,0.383553,66049
0.038165,0.398764,66049
0.04515,0.407384,66049
0.046899,0.426777,66049
0.045626,0.415339,66049
0.043141,0.413988,66049
0.038426,0.38566,66049
0.039305,0.39862,66049
0.045494,0.419548,66049
0.03827,0.399694,66049
0.046025,0.414044,66049
0.04602,0.411339,66049
0.043383,0.407844,66049
0.038978,0.39086,66049
0.045641,0.413216,66049
0.038782,0.393922,66049
0.03902,0.383568,66049
0.043076,0.416799,66049
0.038349,0.40503,66049
0.042982,0.411422,66049
0.046351,0.407139,66049
0.045492,0.413166,66049
0.043401,0.412159,66049
0.038788,0.408708,66049
0.045792,0.412425,66049
0.038847,0.403147,66049
0.046338,0.409035,66049
0.038325,0.385951,66049
0.042,0.417754,66049
0.043771,0.410484,66049
0.043142,0.415463,66049
0.044955,0.407014,66049
0.045594,0.409084,66049
0.046368,0.413827,66049
0.039017,0.398708,66049
0.045863,0.409715,66049
0.044002,0.40754,66049
0.038252,0.390281,66049
0.043007,0.411402,66049
0.042601,0.412622,66049
0.045741,0.407708,66049
0.038814,0.387529,66049
0.044989,0.408697,66049
0.042686,0.405952,66049
0.043354,0.404486,66049
0.180891,1.67969,263169
0.183641,1.653156,263169
0.171658,1.644026,263169
0.184918,1.615036,263169
0.173438,1.646915,263169
0.150909,1.591853,263169
0.182805,1.647506,263169
0.176246,1.689497,263169
0.172678,1.786928,263169
0.17946,1.647361,263169
0.178058,1.659786,263169
0.170577,1.606211,263169
0.151406,1.545967,263169
0.174043,1.714467,263169
0.181113,1.664809,263169
0.185793,1.653058,263169
0.169632,1.656348,263169
0.151792,1.628366,263169
0.171936,1.669308,263169
0.152064,1.635074,263169
0.175044,1.65172,263169
0.186778,1.656227,263169
0.170257,1.640856,263169
0.175623,1.650974,263169
0.151878,1.559207,263169
0.151424,1.631874,263169
0.186754,1.662192,263169
0.185626,1.729775,263169
0.168695,1.647298,263169
0.185137,1.652342,263169
0.152332,1.620149,263169
0.152215,1.599086,263169
0.174706,1.652034,263169
0.184386,1.63643,263169
0.182087,1.642129,263169
0.185472,1.678855,263169
0.184313,1.642746,263169
0.172933,1.635781,263169
0.152176,1.614425,263169
0.151595,1.558696,263169
0.172967,1.729208,263169
0.171683,1.687815,263169
0.15222,1.568988,263169
0.174265,1.635445,263169
0.185209,1.645154,263169
0.212569,1.681706,263169
0.183651,1.659477,263169
0.174348,1.668495,263169
0.152611,1.612541,263169
0.185284,1.71388,263169
0.605126,6.301504,1050625
0.599085,6.500753,1050625
0.686561,6.866067,1050625
0.717413,6.518234,1050625
0.694946,6.811767,1050625
0.695941,6.844039,1050625
0.688395,6.702825,1050625
0.607215,6.332673,1050625
0.681437,6.763769,1050625
