TempoAlocacao,Tempo,Pontos
0.013443,0.054745,16641
0.024222,0.057592,16641
0.018802,0.054317,16641
0.017869,0.055642,16641
0.027601,0.05838,16641
0.022016,0.059321,16641
0.014204,0.058385,16641
0.012941,0.054541,16641
0.015906,0.0548,16641
0.024797,0.05646,16641
0.015046,0.053682,16641
0.012897,0.053462,16641
0.014399,0.0533,16641
0.016305,0.062585,16641
0.012739,0.054397,16641
0.012268,0.053869,16641
0.013566,0.064252,16641
0.013823,0.054562,16641
0.015279,0.053208,16641
0.014586,0.056693,16641
0.021265,0.06137,16641
0.016434,0.058068,16641
0.014071,0.055475,16641
0.014471,0.056156,16641
0.021486,0.054357,16641
0.017823,0.062741,16641
0.012278,0.054119,16641
0.012882,0.054782,16641
0.018773,0.06354,16641
0.018298,0.054673,16641
0.01274,0.055393,16641
0.013897,0.066498,16641
0.012481,0.056735,16641
0.018954,0.055024,16641
0.035602,0.064927,16641
0.018706,0.058538,16641
0.012369,0.053229,16641
0.016831,0.054574,16641
0.019706,0.056919,16641
0.021545,0.054683,16641
0.019192,0.060952,16641
0.014383,0.056545,16641
0.01943,0.068522,16641
0.014711,0.062043,16641
0.013524,0.054569,16641
0.012593,0.062297,16641
0.015518,0.05514,16641
0.013401,0.055498,16641
0.016654,0.055551,16641
0.012325,0.056345,16641
0.052773,0.208288,66049
0.048872,0.218559,66049
0.050702,0.216125,66049
0.058938,0.216057,66049
0.066305,0.236229,66049
0.052426,0.256809,66049
0.059818,0.223808,66049
0.04735,0.227042,66049
0.048276,0.217198,66049
0.048115,0.211689,66049
0.07046,0.216345,66049
0.0577,0.21755,66049
0.063467,0.229073,66049
0.049907,0.213863,66049
0.052466,0.229617,66049
0.049263,0.213304,66049
0.058596,0.230717,66049
0.049369,0.210515,66049
0.048924,0.21613,66049
0.05922,0.22119,66049
0.052686,0.222304,66049
0.049471,0.223489,66049
0.049179,0.228284,66049
0.053289,0.217802,66049
0.098691,0.241916,66049
0.06467,0.234505,66049
0.049948,0.226711,66049
0.05317,0.220455,66049
0.049794,0.218415,66049
0.084558,0.222483,66049
0.048033,0.221681,66049
0.051477,0.220634,66049
0.052752,0.218531,66049
0.054059,0.216755,66049
0.056805,0.226499,66049
0.049122,0.214907,66049
0.057889,0.218577,66049
0.062621,0.21556,66049
0.048076,0.217686,66049
0.063175,0.212383,66049
0.066828,0.213983,66049
0.056821,0.226854,66049
0.062042,0.21449,66049
0.052157,0.21117,66049
0.058946,0.235772,66049
0.054803,0.215582,66049
0.051707,0.218459,66049
0.047603,0.210476,66049
0.051706,0.222315,66049
0.055435,0.217435,66049
0.197046,0.876995,263169
0.224759,0.891619,263169
0.194101,0.88084,263169
0.17495,0.861619,263169
0.178285,0.895981,263169
0.195927,0.847919,263169
0.178071,0.849847,263169
0.174797,0.867331,263169
0.198231,0.894296,263169
0.208143,0.88274,263169
0.205296,0.853802,263169
0.196589,0.901934,263169
0.212203,0.875687,263169
0.173433,0.857397,263169
0.204129,0.8508,263169
0.207201,0.848111,263169
0.201426,0.885828,263169
0.206868,0.869402,263169
0.209985,0.868737,263169
0.200583,0.896391,263169
0.170852,0.877338,263169
0.173452,0.869861,263169
0.177843,0.848862,263169
0.251754,0.950756,263169
0.175403,0.864311,263169
0.174359,0.856023,263169
0.198124,0.844802,263169
0.170924,0.861399,263169
0.195268,0.865221,263169
0.202119,0.857922,263169
0.198019,0.857523,263169
0.192708,0.856886,263169
0.179002,0.849943,263169
0.173103,0.84914,263169
0.177509,0.8598,263169
0.172633,0.839878,263169
0.185277,0.854407,263169
0.181378,0.858651,263169
0.173579,0.840504,263169
0.176408,0.875935,263169
0.205163,0.858737,263169
0.193887,0.855684,263169
0.190539,0.850394,263169
0.195814,0.866985,263169
0.200762,0.829664,263169
0.176619,0.851913,263169
0.175118,0.859093,263169
0.213941,0.873879,263169
0.197473,0.863714,263169
0.201109,0.84755,263169
1.35387,3.619154,1050625
1.151538,3.372193,1050625
1.069385,3.490862,1050625
1.070624,3.503447,1050625
1.095735,3.471454,1050625
1.102308,3.840003,1050625
1.029699,3.667565,1050625
1.420856,3.573385,1050625
1.088902,3.454886,1050625
1.072499,3.568213,1050625
1.415894,3.566058,1050625
1.366689,3.961719,1050625
1.061278,3.487258,1050625
1.044412,3.405795,1050625
1.161695,3.484361,1050625
1.367464,3.504019,1050625
1.161879,3.515085,1050625
1.061425,3.546213,1050625
1.149179,3.454725,1050625
1.113159,3.469341,1050625
1.060427,3.553072,1050625
1.094142,3.445572,1050625
1.112822,3.429397,1050625
1.112658,3.457296,1050625
1.051665,3.744159,1050625
1.145625,3.610707,1050625
1.114279,3.381532,1050625
1.120271,3.474253,1050625
1.074156,3.811672,1050625
1.089152,3.449043,1050625
1.064019,3.506461,1050625
1.206808,3.403514,1050625
1.193339,3.731867,1050625
1.141726,3.595081,1050625
1.100047,3.535722,1050625
1.072227,3.388679,1050625
1.051045,3.445283,1050625
1.143015,3.450322,1050625
1.129941,3.451124,1050625
1.166007,3.584785,1050625
1.232651,3.505965,1050625
1.133478,3.533755,1050625
1.143586,3.442756,1050625
1.116027,3.665829,1050625
1.037268,3.750527,1050625
1.058629,3.45525,1050625
1.105545,3.447143,1050625
1.12565,3.492486,1050625
1.106605,3.437955,1050625
1.04777,3.498354,1050625
4.817402,14.647742,4198401
4.778097,14.47753,4198401
5.692347,14.119255,4198401
4.652655,13.849906,4198401
4.890901,13.922158,4198401
4.665888,13.969546,4198401
4.557978,14.459902,4198401
4.466253,13.740022,4198401
5.19032,13.562582,4198401
4.42213,15.130397,4198401
5.490733,14.584443,4198401
4.509981,14.543275,4198401
4.63943,15.604133,4198401
4.786187,14.957132,4198401
4.728457,14.630681,4198401
4.710874,14.4097,4198401
4.442396,13.854716,4198401
5.194952,14.719401,4198401
4.584131,13.682887,4198401
5.040481,13.6513,4198401
5.602446,14.122326,4198401
4.438458,14.311135,4198401
4.441419,14.999656,4198401
4.861616,15.04183,4198401
4.237131,15.023144,4198401
4.479001,13.794489,4198401
4.427717,14.338354,4198401
4.744268,14.440854,4198401
4.325055,14.47998,4198401
4.415772,14.802324,4198401
4.982297,14.962599,4198401
4.610893,14.468175,4198401
5.018182,14.01928,4198401
5.342769,14.23753,4198401
4.419619,14.357617,4198401
4.540631,14.378847,4198401
4.78821,13.804543,4198401
5.481129,14.214665,4198401
4.593286,14.386684,4198401
4.444723,14.056614,4198401
4.47226,13.97051,4198401
4.356508,14.504893,4198401
4.656081,14.534406,4198401
4.685434,14.355054,4198401
4.372497,14.257615,4198401
5.083829,13.859698,4198401
5.417184,14.080517,4198401
4.800872,14.13552,4198401
4.454681,13.999179,4198401
4.645963,14.339149,4198401
