8, 16641, "Linha Normal", 0.012489s, 0.07762s

8, 16641, "Linha Normal", 0.011281s, 0.077722s

8, 16641, "Linha Normal", 0.011294s, 0.078798s

8, 16641, "Linha Normal", 0.012266s, 0.078671s

8, 16641, "Linha Normal", 0.013639s, 0.078732s

8, 16641, "Linha Normal", 0.013143s, 0.078668s

8, 16641, "Linha Normal", 0.011565s, 0.078971s

8, 16641, "Linha Normal", 0.011398s, 0.078388s

8, 16641, "Linha Normal", 0.011442s, 0.077361s

8, 16641, "Linha Normal", 0.011317s, 0.077462s

8, 16641, "Linha Normal", 0.011498s, 0.078615s

8, 16641, "Linha Normal", 0.011593s, 0.078262s

8, 16641, "Linha Normal", 0.011471s, 0.077846s

8, 16641, "Linha Normal", 0.011346s, 0.081488s

8, 16641, "Linha Normal", 0.011421s, 0.078321s

8, 16641, "Linha Normal", 0.011582s, 0.075436s

8, 16641, "Linha Normal", 0.011484s, 0.082692s

8, 16641, "Linha Normal", 0.011341s, 0.076746s

8, 16641, "Linha Normal", 0.011258s, 0.078616s

8, 16641, "Linha Normal", 0.011327s, 0.080286s

8, 16641, "Linha Normal", 0.011384s, 0.082616s

8, 16641, "Linha Normal", 0.011533s, 0.078249s

8, 16641, "Linha Normal", 0.01348s, 0.077979s

8, 16641, "Linha Normal", 0.011408s, 0.080235s

8, 16641, "Linha Normal", 0.012099s, 0.080436s

8, 16641, "Linha Normal", 0.011297s, 0.080605s

8, 16641, "Linha Normal", 0.011472s, 0.079011s

8, 16641, "Linha Normal", 0.011366s, 0.079193s

8, 16641, "Linha Normal", 0.011419s, 0.076712s

8, 16641, "Linha Normal", 0.011667s, 0.081645s

8, 16641, "Linha Normal", 0.011329s, 0.077236s

8, 16641, "Linha Normal", 0.011352s, 0.080359s

8, 16641, "Linha Normal", 0.011412s, 0.07964s

8, 16641, "Linha Normal", 0.011504s, 0.07777s

8, 16641, "Linha Normal", 0.011458s, 0.077717s

8, 16641, "Linha Normal", 0.011636s, 0.078501s

8, 16641, "Linha Normal", 0.011559s, 0.078415s

8, 16641, "Linha Normal", 0.01871s, 0.08101s

8, 16641, "Linha Normal", 0.011473s, 0.08049s

8, 16641, "Linha Normal", 0.011402s, 0.078098s

8, 16641, "Linha Normal", 0.011195s, 0.075312s

8, 16641, "Linha Normal", 0.011683s, 0.078899s

8, 16641, "Linha Normal", 0.011451s, 0.078312s

8, 16641, "Linha Normal", 0.011738s, 0.078861s

8, 16641, "Linha Normal", 0.011499s, 0.080432s

8, 16641, "Linha Normal", 0.01092s, 0.087891s

8, 16641, "Linha Normal", 0.012152s, 0.080896s

8, 16641, "Linha Normal", 0.011622s, 0.078435s

8, 16641, "Linha Normal", 0.011352s, 0.077808s

8, 16641, "Linha Normal", 0.011473s, 0.076857s

8, 66049, "Linha Normal", 0.057326s, 0.320684s

8, 66049, "Linha Normal", 0.055285s, 0.323391s

8, 66049, "Linha Normal", 0.05234s, 0.317142s

8, 66049, "Linha Normal", 0.052909s, 0.393067s

8, 66049, "Linha Normal", 0.047138s, 0.343583s

8, 66049, "Linha Normal", 0.054035s, 0.321984s

8, 66049, "Linha Normal", 0.056293s, 0.321622s

8, 66049, "Linha Normal", 0.059093s, 0.31938s

8, 66049, "Linha Normal", 0.052673s, 0.323824s

8, 66049, "Linha Normal", 0.053271s, 0.327324s

8, 66049, "Linha Normal", 0.053684s, 0.316611s

8, 66049, "Linha Normal", 0.05457s, 0.320807s

8, 66049, "Linha Normal", 0.052045s, 0.323189s

8, 66049, "Linha Normal", 0.055416s, 0.330557s

8, 66049, "Linha Normal", 0.056892s, 0.317821s

8, 66049, "Linha Normal", 0.054273s, 0.324292s

8, 66049, "Linha Normal", 0.055674s, 0.321001s

8, 66049, "Linha Normal", 0.05388s, 0.322269s

8, 66049, "Linha Normal", 0.054959s, 0.323826s

8, 66049, "Linha Normal", 0.054809s, 0.324017s

8, 66049, "Linha Normal", 0.053052s, 0.32172s

8, 66049, "Linha Normal", 0.055754s, 0.319992s

8, 66049, "Linha Normal", 0.057265s, 0.320803s

8, 66049, "Linha Normal", 0.057044s, 0.31632s

8, 66049, "Linha Normal", 0.060497s, 0.333694s

8, 66049, "Linha Normal", 0.054399s, 0.32336s

8, 66049, "Linha Normal", 0.056968s, 0.327818s

8, 66049, "Linha Normal", 0.051333s, 0.326663s

8, 66049, "Linha Normal", 0.047767s, 0.320588s

8, 66049, "Linha Normal", 0.052562s, 0.320573s

8, 66049, "Linha Normal", 0.052061s, 0.323337s

8, 66049, "Linha Normal", 0.054576s, 0.333342s

8, 66049, "Linha Normal", 0.057036s, 0.314169s

8, 66049, "Linha Normal", 0.053032s, 0.320669s

8, 66049, "Linha Normal", 0.059502s, 0.327153s

8, 66049, "Linha Normal", 0.052262s, 0.321152s

8, 66049, "Linha Normal", 0.054768s, 0.317529s

8, 66049, "Linha Normal", 0.054387s, 0.32735s

8, 66049, "Linha Normal", 0.057528s, 0.318308s

8, 66049, "Linha Normal", 0.051825s, 0.386659s

8, 66049, "Linha Normal", 0.055178s, 0.318301s

8, 66049, "Linha Normal", 0.053248s, 0.324988s

8, 66049, "Linha Normal", 0.053705s, 0.321483s

8, 66049, "Linha Normal", 0.052498s, 0.325308s

8, 66049, "Linha Normal", 0.055264s, 0.323567s

8, 66049, "Linha Normal", 0.053467s, 0.319977s

8, 66049, "Linha Normal", 0.051422s, 0.322278s

8, 66049, "Linha Normal", 0.054428s, 0.322135s

8, 66049, "Linha Normal", 0.055827s, 0.334535s

8, 66049, "Linha Normal", 0.051253s, 0.314779s

8, 263169, "Linha Normal", 0.212193s, 1.225407s

8, 263169, "Linha Normal", 0.208468s, 1.242545s

8, 263169, "Linha Normal", 0.192892s, 1.28018s

8, 263169, "Linha Normal", 0.202674s, 1.235732s

8, 263169, "Linha Normal", 0.204777s, 1.245024s

8, 263169, "Linha Normal", 0.206539s, 1.293354s

8, 263169, "Linha Normal", 0.197905s, 1.250283s

8, 263169, "Linha Normal", 0.207957s, 1.261457s

8, 263169, "Linha Normal", 0.204216s, 1.261362s

8, 263169, "Linha Normal", 0.212083s, 1.235732s

8, 263169, "Linha Normal", 0.20487s, 1.245137s

8, 263169, "Linha Normal", 0.216794s, 1.245758s

8, 263169, "Linha Normal", 0.200653s, 1.249187s

8, 263169, "Linha Normal", 0.206369s, 1.264978s

8, 263169, "Linha Normal", 0.201601s, 1.228258s

8, 263169, "Linha Normal", 0.198239s, 1.29492s

8, 263169, "Linha Normal", 0.189454s, 1.245253s

8, 263169, "Linha Normal", 0.196934s, 1.252626s

8, 263169, "Linha Normal", 0.211351s, 1.240416s

8, 263169, "Linha Normal", 0.196606s, 1.251601s

8, 263169, "Linha Normal", 0.210728s, 1.242778s

8, 263169, "Linha Normal", 0.190954s, 1.282496s

8, 263169, "Linha Normal", 0.18968s, 1.224285s

8, 263169, "Linha Normal", 0.192399s, 1.233574s

8, 263169, "Linha Normal", 0.211195s, 1.258271s

8, 263169, "Linha Normal", 0.205703s, 1.240398s

8, 263169, "Linha Normal", 0.194502s, 1.280328s

8, 263169, "Linha Normal", 0.207429s, 1.259063s

8, 263169, "Linha Normal", 0.203247s, 1.240892s

8, 263169, "Linha Normal", 0.209142s, 1.269022s

8, 263169, "Linha Normal", 0.234271s, 1.23685s

8, 263169, "Linha Normal", 0.17793s, 1.19233s

8, 263169, "Linha Normal", 0.189567s, 1.226605s

8, 263169, "Linha Normal", 0.198759s, 1.219448s

8, 263169, "Linha Normal", 0.200804s, 1.234434s

8, 263169, "Linha Normal", 0.190477s, 1.255392s

8, 263169, "Linha Normal", 0.195403s, 1.246912s

8, 263169, "Linha Normal", 0.208649s, 1.244977s

8, 263169, "Linha Normal", 0.21112s, 1.235254s

8, 263169, "Linha Normal", 0.205389s, 1.250414s

8, 263169, "Linha Normal", 0.20331s, 1.250101s

8, 263169, "Linha Normal", 0.194021s, 1.253284s

8, 263169, "Linha Normal", 0.193503s, 1.251818s

8, 263169, "Linha Normal", 0.213706s, 1.221972s

8, 263169, "Linha Normal", 0.196471s, 1.295877s

8, 263169, "Linha Normal", 0.202283s, 1.247438s

8, 263169, "Linha Normal", 0.210624s, 1.2451s

8, 263169, "Linha Normal", 0.205819s, 1.285529s

8, 263169, "Linha Normal", 0.207984s, 1.263102s

8, 263169, "Linha Normal", 0.197376s, 1.258665s

8, 1050625, "Linha Normal", 0.962311s, 4.920853s

8, 1050625, "Linha Normal", 0.87024s, 5.036771s

8, 1050625, "Linha Normal", 0.91074s, 5.009145s

8, 1050625, "Linha Normal", 0.92875s, 4.793851s

