TempoAlocacao,Tempo,Pontos
0.029457,0.076914,16641
0.028792,0.070958,16641
0.037216,0.074871,16641
0.035404,0.049246,16641
0.03219,0.059143,16641
0.028227,0.056463,16641
0.037297,0.065096,16641
0.029055,0.070695,16641
0.032999,0.069012,16641
0.03144,0.092183,16641
0.044791,0.057805,16641
0.028947,0.054589,16641
0.037659,0.068476,16641
0.033429,0.052815,16641
0.033822,0.062924,16641
0.027922,0.071132,16641
0.028352,0.061903,16641
0.028703,0.072665,16641
0.037473,0.077546,16641
0.028466,0.050461,16641
0.038965,0.053583,16641
0.028329,0.062557,16641
0.027116,0.05709,16641
0.027425,0.056443,16641
0.041166,0.058064,16641
0.035042,0.071329,16641
0.034212,0.075033,16641
0.034987,0.06457,16641
0.035062,0.054414,16641
0.034325,0.058589,16641
0.029311,0.065374,16641
0.034084,0.082443,16641
0.046623,0.063546,16641
0.02773,0.074838,16641
0.043785,0.082834,16641
0.029128,0.07113,16641
0.027092,0.077731,16641
0.027181,0.070507,16641
0.030592,0.07224,16641
0.033821,0.08804,16641
0.028397,0.056426,16641
0.032503,0.094234,16641
0.03361,0.05693,16641
0.035667,0.049355,16641
0.028173,0.072511,16641
0.032219,0.086059,16641
0.03319,0.076212,16641
0.028009,0.052769,16641
0.035364,0.062174,16641
0.033652,0.060159,16641
0.139448,0.372565,66049
0.114942,0.327354,66049
0.143937,0.378156,66049
0.164072,0.252644,66049
0.165373,0.25036,66049
0.115986,0.324091,66049
0.145772,0.286184,66049
0.146739,0.224365,66049
0.114933,0.261682,66049
0.189601,0.223681,66049
0.143903,0.407189,66049
0.163911,0.526127,66049
0.146462,0.258074,66049
0.168379,0.381501,66049
0.145533,0.281769,66049
0.141054,0.307886,66049
0.142911,0.26022,66049
0.173506,0.324604,66049
0.142465,0.32914,66049
0.14162,0.284549,66049
0.119339,0.332884,66049
0.116262,0.390269,66049
0.146673,0.364509,66049
0.120023,0.359483,66049
0.136629,0.501212,66049
0.13271,0.342322,66049
0.139641,0.336288,66049
0.157091,0.234511,66049
0.162573,0.248948,66049
0.116281,0.291868,66049
0.140498,0.302737,66049
0.161416,0.368897,66049
0.155478,0.408047,66049
0.182149,0.325722,66049
0.133617,0.305685,66049
0.14141,0.272237,66049
0.140047,0.293832,66049
0.117834,0.306029,66049
0.141907,0.199097,66049
0.143215,0.275063,66049
0.122443,0.41525,66049
0.123638,0.42241,66049
0.140033,0.293024,66049
0.13804,0.25843,66049
0.167065,0.21169,66049
0.115961,0.392029,66049
0.133826,0.251742,66049
0.121324,0.352049,66049
0.142319,0.301503,66049
0.154006,0.269212,66049
0.612952,1.376352,263169
0.59818,1.658378,263169
0.607316,2.026001,263169
0.606002,1.454426,263169
0.618661,1.741188,263169
0.609932,0.816834,263169
0.608468,1.154918,263169
0.709451,1.825532,263169
0.606657,1.313675,263169
0.613939,0.944981,263169
0.609284,1.195054,263169
0.62075,1.549408,263169
0.601427,2.06685,263169
0.612055,1.858331,263169
0.611914,1.128772,263169
0.623303,1.062498,263169
0.619073,1.302816,263169
0.695585,1.120392,263169
0.629023,2.21182,263169
0.708848,1.028718,263169
0.620194,1.93053,263169
0.645072,1.0896,263169
0.611868,1.253947,263169
0.619484,1.615685,263169
0.610329,1.698602,263169
0.603985,0.902472,263169
0.621842,1.232222,263169
0.718565,1.522643,263169
0.618036,1.895912,263169
0.609858,1.245885,263169
0.606375,0.972787,263169
0.601043,1.34109,263169
0.608835,1.206146,263169
0.708153,1.25632,263169
0.603672,1.854534,263169
0.634366,0.901294,263169
0.656424,1.390877,263169
0.608774,1.370248,263169
0.696121,1.818102,263169
0.623987,1.348241,263169
0.655737,1.143231,263169
0.602605,1.768034,263169
0.718311,0.954611,263169
0.701524,1.187916,263169
0.597519,1.068607,263169
0.603172,1.692793,263169
0.60468,0.915302,263169
0.594964,1.390453,263169
0.622441,1.608401,263169
0.598579,1.072783,263169
2.601884,8.096663,1050625
2.625234,4.542457,1050625
2.525308,6.887983,1050625
2.626933,3.766353,1050625
2.876013,4.4827,1050625
2.565773,6.669698,1050625
2.557898,5.662547,1050625
2.95078,4.018131,1050625
2.820962,4.103512,1050625
2.667873,5.142135,1050625
2.577599,7.751811,1050625
2.914287,6.431571,1050625
2.732796,7.778803,1050625
2.545906,5.399895,1050625
2.572095,4.493128,1050625
2.573086,6.047756,1050625
2.508859,3.648684,1050625
2.713247,9.52263,1050625
3.019065,3.343634,1050625
2.600669,4.177775,1050625
2.619272,4.792111,1050625
2.562403,4.838769,1050625
2.571902,6.417945,1050625
2.673289,7.479165,1050625
2.617014,7.648066,1050625
2.709815,10.575186,1050625
2.591722,4.849981,1050625
2.681503,3.409133,1050625
2.582933,5.530268,1050625
2.589629,5.789625,1050625
2.706319,6.119194,1050625
2.724704,5.486151,1050625
2.873151,6.166106,1050625
2.682576,4.283612,1050625
2.510291,7.560593,1050625
2.729458,4.194615,1050625
3.007866,4.773356,1050625
2.562127,5.847516,1050625
2.514034,3.468683,1050625
2.547609,6.228139,1050625
2.655879,7.926986,1050625
2.588998,5.232812,1050625
2.648417,5.041567,1050625
2.552776,6.205458,1050625
2.813515,7.156161,1050625
3.014449,6.554671,1050625
2.750598,6.353086,1050625
2.571356,4.03466,1050625
2.643438,4.54871,1050625
2.511672,5.257425,1050625
11.452931,12.118247,4198401
11.633372,11.868304,4198401
10.712495,11.154853,4198401
10.89493,11.552851,4198401
11.131226,10.579158,4198401
11.116563,10.81558,4198401
10.506909,11.4888,4198401
11.487753,16.49477,4198401
11.143585,12.911502,4198401
11.474532,10.739076,4198401
10.766756,11.114404,4198401
10.777423,13.846902,4198401
10.513836,13.142286,4198401
10.896927,11.859406,4198401
10.675296,11.511163,4198401
10.854885,12.232214,4198401
11.137622,13.276112,4198401
10.701919,13.16997,4198401
11.006574,14.596627,4198401
10.835118,12.130489,4198401
10.578909,13.266117,4198401
10.787935,11.815141,4198401
12.210496,12.904918,4198401
10.561917,11.52179,4198401
10.692039,11.673913,4198401
10.529035,11.248979,4198401
11.033414,14.075341,4198401
11.133419,15.805668,4198401
10.959861,12.55,4198401
12.578082,15.85938,4198401
10.638306,11.09188,4198401
11.701273,13.027642,4198401
11.25594,14.378582,4198401
10.772133,13.281031,4198401
12.038867,15.769845,4198401
10.498379,13.838128,4198401
10.825948,14.787057,4198401
11.11519,11.765332,4198401
11.511355,10.07314,4198401
11.269981,10.330303,4198401
11.263335,18.115555,4198401
11.529039,11.193318,4198401
10.379431,12.263598,4198401
10.745043,11.633264,4198401
10.752668,10.837894,4198401
10.75214,11.581066,4198401
10.830937,11.555646,4198401
10.306857,16.771579,4198401
10.480361,12.147133,4198401
11.072031,10.676278,4198401
