TempoAlocacao,Tempo,Pontos
8.111492,29.976571,4198401
8.562589,30.085468,4198401
7.938947,29.801681,4198401
8.349661,28.641612,4198401
8.341087,28.984213,4198401
8.306736,30.304979,4198401
8.378303,29.239921,4198401
8.365732,29.939797,4198401
9.631745,30.302293,4198401
9.309521,31.008736,4198401
9.327964,29.048031,4198401
8.46648,29.794884,4198401
9.200555,29.425789,4198401
8.375792,30.986618,4198401
8.353748,29.423225,4198401
9.341586,30.563112,4198401
8.263195,28.980416,4198401
8.390338,29.854467,4198401
8.251022,29.966021,4198401
9.520168,29.410174,4198401
8.508685,29.653524,4198401
8.675465,29.443084,4198401
9.136149,29.174115,4198401
9.195835,29.732396,4198401
8.284047,28.899627,4198401
8.315624,29.596522,4198401
8.590214,29.439102,4198401
8.340491,29.912165,4198401
8.307683,29.62656,4198401
8.386889,29.97688,4198401
9.205982,28.891066,4198401
8.486455,29.737242,4198401
8.31556,29.621684,4198401
8.344156,29.307654,4198401
8.320117,28.90105,4198401
8.369933,29.809428,4198401
8.470231,29.269258,4198401
9.41426,29.186105,4198401
8.586974,29.1434,4198401
8.361329,30.509227,4198401
9.286825,29.778153,4198401
8.376226,30.126858,4198401
8.385726,30.318969,4198401
8.15922,29.368676,4198401
8.319097,29.5419,4198401
8.355015,29.356959,4198401
