TempoAlocacao,Tempo,Pontos
0.026425,0.093553,16641
0.025053,0.074094,16641
0.025069,0.075391,16641
0.025968,0.086524,16641
0.02719,0.073303,16641
0.026708,0.072237,16641
0.026732,0.070858,16641
0.027694,0.051577,16641
0.027151,0.066001,16641
0.025811,0.060342,16641
0.027133,0.080197,16641
0.02675,0.061574,16641
0.018976,0.056668,16641
0.027213,0.088471,16641
0.027411,0.094248,16641
0.025777,0.059005,16641
0.024766,0.076815,16641
0.02351,0.066058,16641
0.025011,0.073222,16641
0.024524,0.06214,16641
0.025267,0.057232,16641
0.027389,0.058861,16641
0.026585,0.066585,16641
0.027456,0.061741,16641
0.027982,0.066752,16641
0.023859,0.078726,16641
0.028449,0.088495,16641
0.02949,0.055605,16641
0.025833,0.082472,16641
0.02535,0.074002,16641
0.024544,0.076082,16641
0.027826,0.063932,16641
0.025281,0.07013,16641
0.027454,0.067442,16641
0.025614,0.073964,16641
0.027843,0.054634,16641
0.027127,0.065411,16641
0.027131,0.063513,16641
0.025233,0.058706,16641
0.025471,0.051294,16641
0.026165,0.068817,16641
0.02656,0.070453,16641
0.027504,0.068698,16641
0.028015,0.055175,16641
0.026409,0.065464,16641
0.025296,0.075893,16641
0.026532,0.055763,16641
0.025742,0.052867,16641
0.026905,0.06063,16641
0.025579,0.075011,16641
0.103766,0.419316,66049
0.104489,0.312171,66049
0.113045,0.249224,66049
0.106872,0.426608,66049
0.102251,0.289244,66049
0.096388,0.202851,66049
0.109249,0.320746,66049
0.110721,0.415741,66049
0.113113,0.337402,66049
0.10423,0.448205,66049
0.108972,0.296648,66049
0.105762,0.220145,66049
0.105058,0.473064,66049
0.108436,0.254402,66049
0.1178,0.234802,66049
0.103399,0.26866,66049
0.107218,0.319297,66049
0.117253,0.324131,66049
0.110063,0.287669,66049
0.129229,0.275352,66049
0.1133,0.359009,66049
0.109489,0.269659,66049
0.114041,0.292157,66049
0.136235,0.290042,66049
0.10548,0.237761,66049
0.103359,0.253166,66049
0.111638,0.347804,66049
0.10526,0.261476,66049
0.109718,0.315741,66049
0.107784,0.278354,66049
0.112281,0.230388,66049
0.11089,0.238377,66049
0.104851,0.265634,66049
0.112322,0.25679,66049
0.113538,0.304235,66049
0.110092,0.215471,66049
0.103213,0.339561,66049
0.114178,0.409645,66049
0.112102,0.323679,66049
0.110663,0.318897,66049
0.119467,0.240692,66049
0.106136,0.324571,66049
0.116592,0.380522,66049
0.104087,0.261494,66049
0.10277,0.453931,66049
0.110302,0.449571,66049
0.095433,0.253907,66049
0.136028,0.251756,66049
0.115748,0.343244,66049
0.110796,0.270782,66049
0.484549,1.896468,263169
0.477666,1.06144,263169
0.63917,1.677925,263169
0.500401,1.00094,263169
0.50161,1.209835,263169
0.485208,1.543991,263169
0.626463,1.524985,263169
0.505661,2.730977,263169
0.498898,1.23782,263169
0.664547,1.033749,263169
0.48199,2.135288,263169
0.439889,1.256197,263169
0.477159,1.634182,263169
0.50152,1.956463,263169
0.47247,1.355969,263169
0.505171,1.021114,263169
0.484204,1.165041,263169
0.495535,1.964641,263169
0.482853,1.045216,263169
0.486166,1.748405,263169
0.495811,1.370283,263169
0.456486,1.394589,263169
0.499549,1.501408,263169
0.490414,1.907232,263169
0.481766,2.141002,263169
0.494943,1.227934,263169
0.509143,1.829561,263169
0.486085,1.732207,263169
0.496916,1.594206,263169
0.482337,1.00814,263169
0.485034,1.831413,263169
0.492138,1.125266,263169
0.489759,1.142768,263169
0.510553,2.352437,263169
0.479185,1.470144,263169
0.503933,3.224558,263169
0.647377,1.155152,263169
0.486652,0.963026,263169
0.498821,1.025612,263169
0.484181,1.463737,263169
0.483831,1.307448,263169
0.482731,1.798977,263169
0.624984,1.109729,263169
0.5903,1.019135,263169
0.483615,1.022185,263169
0.508956,1.093944,263169
0.491896,1.059049,263169
0.497896,1.290919,263169
0.661091,0.924614,263169
0.498561,1.455147,263169
2.721124,4.75854,1050625
2.686723,7.543594,1050625
2.843519,8.286162,1050625
2.770584,5.1211,1050625
2.80345,5.641981,1050625
2.073582,9.830882,1050625
2.591919,4.017719,1050625
2.094385,8.118122,1050625
2.015967,4.702224,1050625
2.470605,7.590426,1050625
2.459765,11.461427,1050625
2.044845,5.508103,1050625
2.709622,6.341052,1050625
2.684112,5.950305,1050625
2.799768,5.178812,1050625
2.663139,7.018844,1050625
2.13021,7.134056,1050625
2.478914,5.60951,1050625
2.085078,6.942131,1050625
2.084008,7.050978,1050625
2.681186,3.405242,1050625
2.778398,3.41854,1050625
2.000362,4.618993,1050625
2.128952,4.297591,1050625
2.481888,3.726985,1050625
2.659942,4.028317,1050625
2.760681,5.343421,1050625
2.702141,5.52266,1050625
2.711339,4.490415,1050625
2.747526,3.645139,1050625
2.686251,6.358706,1050625
2.565174,4.233574,1050625
2.4737,8.284425,1050625
2.713776,4.063145,1050625
2.73173,7.141955,1050625
2.468533,5.008297,1050625
2.071888,4.73024,1050625
2.670405,5.562612,1050625
2.6177,4.579832,1050625
2.694487,5.965756,1050625
2.69182,5.683948,1050625
1.991239,5.287445,1050625
2.817614,9.014424,1050625
2.061237,5.135127,1050625
2.627195,6.084055,1050625
2.478149,7.574563,1050625
2.657137,3.808496,1050625
2.768849,7.284641,1050625
1.961702,4.653656,1050625
2.82306,4.275564,1050625
11.879667,12.776664,4198401
9.713341,14.717118,4198401
12.054397,13.678839,4198401
11.161254,12.888191,4198401
11.250336,13.031806,4198401
11.659011,13.536363,4198401
11.706994,13.505484,4198401
11.952441,14.768323,4198401
11.989656,12.398028,4198401
10.137906,13.737918,4198401
11.178178,14.314583,4198401
11.116518,15.604265,4198401
11.333225,12.981166,4198401
12.139321,12.079973,4198401
11.959335,12.923243,4198401
10.227018,14.775047,4198401
11.770903,12.629878,4198401
10.336945,12.191566,4198401
10.555967,12.810481,4198401
11.389705,12.67833,4198401
12.090482,12.730951,4198401
11.779511,13.322602,4198401
11.724062,13.201703,4198401
8.873181,12.013825,4198401
11.901312,12.85504,4198401
11.368324,12.505949,4198401
10.456677,12.578634,4198401
11.616862,12.271083,4198401
12.047662,13.795726,4198401
11.355854,12.734676,4198401
11.34991,12.583329,4198401
10.092276,13.657233,4198401
12.050105,13.46822,4198401
11.715963,13.768104,4198401
11.468167,12.782786,4198401
10.218835,13.476411,4198401
12.01352,16.039502,4198401
11.920819,12.232717,4198401
10.497841,12.917355,4198401
11.341067,12.121074,4198401
10.139143,13.841306,4198401
10.905248,14.245133,4198401
11.392206,14.222555,4198401
11.600349,13.680593,4198401
11.313629,13.064369,4198401
11.880543,14.573974,4198401
11.513725,13.586939,4198401
11.329398,12.601332,4198401
11.427946,13.440147,4198401
10.378119,12.75382,4198401
