TempoAlocacao,Tempo,Pontos
0.075109,0.242323,66049
0.115356,0.283481,66049
0.105902,0.281079,66049
0.093499,0.259369,66049
0.098937,0.25096,66049
0.077541,0.24027,66049
0.114421,0.283601,66049
0.113115,0.276492,66049
0.106661,0.276855,66049
0.108094,0.266265,66049
0.099107,0.254816,66049
0.111992,0.277154,66049
0.111829,0.271938,66049
0.076899,0.245082,66049
0.095026,0.252047,66049
0.105637,0.262151,66049
0.101021,0.258865,66049
0.433581,1.112066,263169
0.427403,1.140927,263169
0.579708,1.168585,263169
0.576226,1.169298,263169
0.431546,1.000255,263169
0.571358,1.269928,263169
0.471482,1.196776,263169
0.331549,1.051244,263169
0.473053,1.169946,263169
0.544645,1.053008,263169
0.555882,1.097716,263169
0.581345,1.149643,263169
0.404378,0.993991,263169
0.4787,1.260867,263169
0.414629,1.106167,263169
0.425852,1.004567,263169
0.341143,1.023512,263169
0.432189,1.241282,263169
0.435539,1.06955,263169
0.604906,1.217914,263169
0.456126,1.224763,263169
0.424986,1.106271,263169
0.443115,1.031891,263169
0.42057,1.103868,263169
0.530723,1.174186,263169
0.617764,1.140136,263169
0.413006,1.211649,263169
0.340316,1.171613,263169
0.313099,1.075796,263169
0.340159,0.985733,263169
0.438046,1.257273,263169
0.438141,1.108626,263169
0.425647,1.026598,263169
0.420159,1.355833,263169
0.549665,1.119662,263169
0.607716,1.134114,263169
0.434837,1.057833,263169
0.423703,1.163096,263169
0.563203,1.241924,263169
0.305745,1.116184,263169
0.413353,0.982311,263169
0.444028,1.171468,263169
0.417725,1.150684,263169
0.559976,1.209681,263169
0.481443,1.177137,263169
0.441948,1.087891,263169
0.490556,1.324912,263169
0.356202,1.148971,263169
0.437821,1.112128,263169
0.3969,1.021779,263169
1.734292,4.420772,1050625
1.70526,4.134002,1050625
1.693163,4.241272,1050625
2.313694,4.413848,1050625
1.693595,3.987511,1050625
2.138314,4.644755,1050625
1.71989,4.180789,1050625
1.687757,3.956537,1050625
2.231249,4.489846,1050625
2.259988,4.305945,1050625
2.682984,4.44281,1050625
2.419811,4.962948,1050625
2.497471,5.284783,1050625
1.687299,4.411423,1050625
1.73821,4.342887,1050625
2.321534,4.389749,1050625
1.691031,4.332295,1050625
1.890868,4.314427,1050625
2.224139,4.221591,1050625
2.277937,4.725569,1050625
2.275726,5.042102,1050625
2.471973,4.759459,1050625
2.456223,4.393022,1050625
1.695332,4.168108,1050625
2.571997,5.198879,1050625
2.61979,4.44342,1050625
2.269115,4.308549,1050625
2.398373,4.295846,1050625
1.693348,4.236481,1050625
2.29108,4.432949,1050625
2.451668,5.075861,1050625
2.194666,4.492465,1050625
2.18646,4.399696,1050625
2.492854,4.436564,1050625
2.370113,4.56843,1050625
1.686905,3.973338,1050625
2.621254,4.478317,1050625
2.205686,4.252114,1050625
2.350118,4.462443,1050625
2.263565,5.194449,1050625
2.423653,4.331633,1050625
1.683922,4.254905,1050625
2.318631,4.291377,1050625
2.230213,4.279118,1050625
2.520248,4.436571,1050625
2.370161,4.647366,1050625
1.687212,3.928072,1050625
2.296162,4.586907,1050625
1.674483,4.356338,1050625
2.32882,4.391004,1050625
5.666298,16.91981,4198401
7.574987,16.883675,4198401
5.637092,16.479002,4198401
8.250915,19.189701,4198401
5.653684,16.541686,4198401
5.682505,16.5015,4198401
5.701316,16.771635,4198401
6.033002,17.139107,4198401
6.659745,18.33878,4198401
7.261182,18.203082,4198401
6.257292,16.887795,4198401
5.64605,16.343634,4198401
6.641938,18.03709,4198401
6.789877,18.504253,4198401
6.842348,18.273078,4198401
7.81151,18.344748,4198401
6.630549,19.478878,4198401
7.615879,18.522936,4198401
6.665546,17.045893,4198401
5.386839,17.800186,4198401
6.814372,18.330613,4198401
7.253275,18.826149,4198401
8.254927,16.611848,4198401
6.905467,19.956504,4198401
7.695778,17.021796,4198401
7.994763,18.060171,4198401
7.100151,19.656361,4198401
5.918853,17.28905,4198401
5.856512,20.077097,4198401
7.958848,19.005629,4198401
6.462652,17.249075,4198401
6.794314,18.389886,4198401
5.291157,16.834893,4198401
5.741178,16.736326,4198401
6.947162,22.614788,4198401
5.658966,17.444829,4198401
7.782846,19.841894,4198401
6.548376,17.123946,4198401
6.991862,17.832382,4198401
7.368362,18.489772,4198401
6.229211,16.86466,4198401
6.924381,17.696943,4198401
6.628441,19.047898,4198401
6.607167,20.93392,4198401
6.338754,16.874983,4198401
6.470998,16.928409,4198401
5.244804,16.665228,4198401
5.899572,19.286774,4198401
7.698494,17.45775,4198401
6.603624,17.995934,4198401
