TempoAlocacao,Tempo,Pontos
0.0436,0.057522,16641
0.032014,0.049812,16641
0.039921,0.047947,16641
0.030725,0.058329,16641
0.035736,0.058171,16641
0.042115,0.059738,16641
0.035525,0.052178,16641
0.029999,0.048779,16641
0.032604,0.054616,16641
0.028945,0.056533,16641
0.028817,0.054513,16641
0.039315,0.057762,16641
0.032128,0.050259,16641
0.036675,0.071343,16641
0.034942,0.052199,16641
0.028883,0.05121,16641
0.035962,0.046545,16641
0.050811,0.057957,16641
0.033498,0.045641,16641
0.028588,0.050463,16641
0.069985,0.052359,16641
0.036518,0.051948,16641
0.029758,0.058971,16641
0.030137,0.051762,16641
0.032364,0.04889,16641
0.031117,0.0491,16641
0.035443,0.05034,16641
0.04762,0.059782,16641
0.037418,0.062776,16641
0.045302,0.054109,16641
0.031975,0.051554,16641
0.028458,0.04805,16641
0.02874,0.053016,16641
0.041869,0.060619,16641
0.028618,0.04891,16641
0.029551,0.049391,16641
0.029233,0.047313,16641
0.029518,0.048195,16641
0.043697,0.059294,16641
0.035036,0.051739,16641
0.031656,0.050026,16641
0.032372,0.044754,16641
0.038414,0.063303,16641
0.055985,0.072732,16641
0.040327,0.066893,16641
0.033205,0.051179,16641
0.029886,0.049937,16641
0.030707,0.054326,16641
0.029031,0.048527,16641
0.046334,0.048599,16641
0.148448,0.223253,66049
0.125255,0.191797,66049
0.139267,0.176493,66049
0.121476,0.203897,66049
0.120944,0.222739,66049
0.119489,0.231369,66049
0.124004,0.197527,66049
0.120802,0.183283,66049
0.116821,0.17818,66049
0.11792,0.216032,66049
0.118956,0.192126,66049
0.120547,0.219778,66049
0.15066,0.267311,66049
0.157516,0.22888,66049
0.139516,0.189805,66049
0.121455,0.200278,66049
0.122878,0.240992,66049
0.155222,0.246729,66049
0.141784,0.237946,66049
0.16723,0.225909,66049
0.143293,0.246329,66049
0.135199,0.297715,66049
0.12323,0.226643,66049
0.12101,0.180604,66049
0.119655,0.236555,66049
0.123558,0.234429,66049
0.145271,0.221793,66049
0.140616,0.228289,66049
0.120915,0.234357,66049
0.121451,0.2489,66049
0.120223,0.235218,66049
0.118446,0.187207,66049
0.12314,0.221601,66049
0.119211,0.235144,66049
0.11931,0.207242,66049
0.143408,0.190441,66049
0.135506,0.248754,66049
0.14756,0.224425,66049
0.120572,0.200752,66049
0.122237,0.187716,66049
0.127736,0.22759,66049
0.135295,0.23044,66049
0.120723,0.179094,66049
0.117913,0.222543,66049
0.123932,0.237911,66049
0.114927,0.200348,66049
0.128495,0.218396,66049
0.12288,0.187117,66049
0.149042,0.204511,66049
0.129353,0.212237,66049
0.684368,0.901093,263169
0.641322,0.873117,263169
0.70481,0.890766,263169
0.682409,0.87582,263169
0.718754,0.745677,263169
0.632477,0.878687,263169
0.706749,0.898675,263169
0.6204,0.773789,263169
0.668267,0.864897,263169
0.675823,0.759761,263169
0.664935,0.894907,263169
0.627518,0.873859,263169
0.632598,0.81697,263169
0.688175,0.917743,263169
0.711001,0.94507,263169
0.704223,0.91766,263169
0.663591,0.871318,263169
0.665113,0.76534,263169
0.673315,0.867124,263169
0.631906,0.871789,263169
0.650234,0.932272,263169
0.654957,0.88942,263169
0.635459,0.904571,263169
0.657235,0.890016,263169
0.704236,0.883295,263169
0.652798,0.884469,263169
0.666258,0.986643,263169
0.620646,0.882189,263169
0.760568,1.02395,263169
0.858878,0.975645,263169
0.646579,0.914229,263169
