TempoAlocacao,Tempo,Pontos
0.026809,0.115514,16641
0.023052,0.105836,16641
0.028806,0.114426,16641
0.023942,0.103112,16641
0.017196,0.100601,16641
0.017251,0.096578,16641
0.022047,0.098628,16641
0.017652,0.097021,16641
0.023692,0.098764,16641
0.027276,0.111719,16641
0.024907,0.100906,16641
0.022962,0.107836,16641
0.017781,0.100125,16641
0.024714,0.132881,16641
0.025702,0.100391,16641
0.017586,0.098116,16641
0.01727,0.09909,16641
0.024972,0.09964,16641
0.017274,0.126597,16641
0.027775,0.104597,16641
0.025513,0.13387,16641
0.017468,0.098555,16641
0.024809,0.110247,16641
0.023865,0.11024,16641
0.024146,0.10005,16641
0.028978,0.105001,16641
0.02403,0.108578,16641
0.017408,0.097738,16641
0.017339,0.099472,16641
0.025474,0.098519,16641
0.017477,0.101246,16641
0.020395,0.101702,16641
0.029145,0.09983,16641
0.025124,0.109328,16641
0.017608,0.094146,16641
0.017346,0.096213,16641
0.024662,0.110948,16641
0.024647,0.103446,16641
0.023446,0.099912,16641
0.017419,0.103956,16641
0.024247,0.10451,16641
0.017885,0.100213,16641
0.02615,0.111766,16641
0.017601,0.104432,16641
0.01768,0.094783,16641
0.02569,0.11439,16641
0.025652,0.109184,16641
0.017636,0.126618,16641
0.017315,0.128709,16641
0.017409,0.126262,16641
0.072566,0.406084,66049
0.105817,0.408413,66049
0.072953,0.397174,66049
0.103776,0.425707,66049
0.075798,0.387586,66049
0.095129,0.404879,66049
0.103239,0.426603,66049
0.101157,0.429693,66049
0.075808,0.400451,66049
0.102694,0.439046,66049
0.074127,0.390146,66049
0.102631,0.41376,66049
0.111481,0.422043,66049
0.088802,0.40439,66049
0.072271,0.401896,66049
0.07429,0.38609,66049
0.097952,0.412967,66049
0.108161,0.508474,66049
0.096284,0.413902,66049
0.083213,0.407117,66049
0.107512,0.422409,66049
0.118205,0.422521,66049
0.096214,0.409624,66049
0.109477,0.423184,66049
0.109906,0.428774,66049
0.102006,0.416736,66049
0.105051,0.412488,66049
0.114218,0.423112,66049
0.08313,0.402135,66049
0.113552,0.434393,66049
0.114808,0.415891,66049
0.076303,0.403662,66049
0.104598,0.414668,66049
0.074404,0.396401,66049
0.093192,0.429351,66049
0.121307,0.426208,66049
0.111786,0.414911,66049
0.105441,0.440783,66049
0.102408,0.416226,66049
0.098251,0.417151,66049
0.097277,0.429361,66049
0.114991,0.424341,66049
0.113694,0.428646,66049
0.091274,0.423134,66049
0.099662,0.410299,66049
0.088471,0.421643,66049
0.113465,0.417796,66049
0.074414,0.381739,66049
0.101143,0.400062,66049
0.108108,0.418107,66049
0.448361,1.78937,263169
0.447849,1.803198,263169
0.486229,1.721149,263169
0.444877,1.717292,263169
0.313646,1.781871,263169
0.280639,1.617846,263169
0.309316,1.756671,263169
0.433904,1.738275,263169
0.341619,1.605506,263169
0.453516,1.815206,263169
0.474107,1.817845,263169
0.455488,1.786127,263169
0.33619,1.653333,263169
0.302996,1.936574,263169
0.309747,1.835518,263169
0.475188,1.761026,263169
0.437204,1.724213,263169
0.422817,1.818328,263169
0.398648,1.755783,263169
0.451537,1.753195,263169
0.316301,1.726743,263169
0.315627,1.823225,263169
0.46944,1.76915,263169
0.450126,1.7896,263169
0.307194,2.065511,263169
0.322022,1.70982,263169
0.448194,1.770596,263169
0.429914,1.782241,263169
0.444187,1.72604,263169
0.492685,1.790387,263169
0.463485,1.748435,263169
0.337658,1.654863,263169
0.447045,1.755245,263169
0.438403,1.920356,263169
0.478715,1.793918,263169
0.429754,1.928406,263169
0.305431,1.768069,263169
0.450485,1.737276,263169
0.344611,1.650366,263169
0.342122,1.674014,263169
0.493889,1.883797,263169
0.306618,1.74624,263169
0.467333,1.886193,263169
0.430897,1.770433,263169
0.320683,1.734365,263169
0.297512,2.006951,263169
0.341537,1.645194,263169
0.476034,1.889921,263169
0.42854,1.732956,263169
0.312664,1.838297,263169
2.424619,6.706136,1050625
2.413399,6.797763,1050625
2.291869,7.246861,1050625
2.31811,6.648974,1050625
2.609128,6.78203,1050625
2.520504,6.854833,1050625
2.315521,6.87845,1050625
1.803915,6.730095,1050625
1.668509,6.8496,1050625
2.559901,6.764584,1050625
1.683158,6.829251,1050625
1.689996,6.946605,1050625
2.275294,6.723537,1050625
2.270175,6.732676,1050625
2.445676,7.99358,1050625
2.326956,7.174594,1050625
2.488233,7.128883,1050625
2.326498,8.127188,1050625
2.55519,6.833343,1050625
2.484457,8.152372,1050625
1.683454,6.967427,1050625
2.293589,6.795697,1050625
1.676452,6.911678,1050625
1.686129,6.840761,1050625
2.547395,8.152911,1050625
2.2952,7.057531,1050625
2.295795,6.799567,1050625
2.531991,6.684927,1050625
2.507616,6.81965,1050625
2.321677,6.802445,1050625
2.541636,6.643188,1050625
1.667691,6.908551,1050625
2.328289,6.873278,1050625
1.685075,7.035912,1050625
2.3612,6.727858,1050625
1.678022,6.903534,1050625
2.495879,6.776215,1050625
2.480127,6.758504,1050625
2.518579,6.82907,1050625
2.037477,6.612886,1050625
2.341532,6.835206,1050625
2.290204,7.522518,1050625
2.544522,6.732134,1050625
2.470011,6.728517,1050625
2.470789,7.698188,1050625
2.32837,6.8913,1050625
2.28129,7.060815,1050625
2.296775,6.672674,1050625
2.331116,7.655086,1050625
2.582303,6.839528,1050625
6.044782,27.349826,4198401
7.599679,29.051882,4198401
6.410519,28.028634,4198401
6.013694,30.577101,4198401
6.402708,27.351636,4198401
7.641814,27.938158,4198401
6.272206,27.568564,4198401
6.231725,28.02394,4198401
7.035058,28.563651,4198401
6.062188,27.803774,4198401
6.073314,27.749799,4198401
6.965994,27.740572,4198401
6.223481,27.923512,4198401
6.194288,27.433648,4198401
6.187884,27.210865,4198401
5.96124,27.681361,4198401
6.909756,27.763617,4198401
5.51815,27.348434,4198401
6.331703,27.737131,4198401
6.560109,27.221648,4198401
6.029444,28.391792,4198401
6.314772,27.711819,4198401
5.757966,28.378096,4198401
8.628716,28.288826,4198401
6.083347,27.484418,4198401
5.769515,26.840361,4198401
5.467486,28.50025,4198401
7.715906,27.204253,4198401
6.206213,27.001346,4198401
6.17786,27.437973,4198401
7.8848,27.588531,4198401
5.393683,28.718797,4198401
7.635222,27.53676,4198401
6.357089,27.146921,4198401
6.002462,27.78818,4198401
5.910578,28.976018,4198401
6.046997,26.843778,4198401
7.971249,28.314289,4198401
5.416739,27.607165,4198401
5.743478,27.323181,4198401
8.588438,27.385311,4198401
6.229772,27.798868,4198401
6.252523,27.597438,4198401
6.345182,28.428096,4198401
8.151421,28.312699,4198401
5.633107,27.160726,4198401
5.423799,27.972905,4198401
6.708771,27.868556,4198401
5.815157,27.913486,4198401
5.809457,27.010316,4198401
