TempoAlocacao,Tempo,Pontos
0.027663,0.105066,16641
0.02002,0.100872,16641
0.024722,0.104417,16641
0.024661,0.107846,16641
0.02644,0.106454,16641
0.019774,0.101477,16641
0.025078,0.111718,16641
0.025337,0.105533,16641
0.023539,0.108949,16641
0.023995,0.107265,16641
0.019753,0.105101,16641
0.019479,0.102182,16641
0.025575,0.108077,16641
0.02525,0.109145,16641
0.026796,0.108672,16641
0.019444,0.096998,16641
0.01879,0.099224,16641
0.024653,0.111364,16641
0.023846,0.113851,16641
0.025251,0.111881,16641
0.027071,0.108947,16641
0.026694,0.107131,16641
0.018857,0.097057,16641
0.025794,0.105688,16641
0.027374,0.107992,16641
0.024956,0.108161,16641
0.026838,0.112409,16641
0.019414,0.102254,16641
0.027046,0.108723,16641
0.025016,0.103583,16641
0.019684,0.10387,16641
0.023007,0.107352,16641
0.018858,0.09808,16641
0.02577,0.107622,16641
0.019105,0.101036,16641
0.026961,0.108845,16641
0.026755,0.10491,16641
0.026809,0.109391,16641
0.032789,0.105394,16641
0.026814,0.107065,16641
0.023936,0.104646,16641
0.026543,0.112519,16641
0.026835,0.10902,16641
0.026751,0.108452,16641
0.026398,0.108346,16641
0.026563,0.108742,16641
0.019448,0.098211,16641
0.02385,0.1047,16641
0.025646,0.110032,16641
0.025513,0.109194,16641
0.125291,0.414475,66049
0.107775,0.424039,66049
0.121852,0.419008,66049
0.122613,0.417837,66049
0.108008,0.435645,66049
0.114169,0.418456,66049
0.085048,0.413555,66049
0.114515,0.424783,66049
0.122425,0.419145,66049
0.107357,0.411289,66049
0.127538,0.411006,66049
0.085363,0.4014,66049
0.108555,0.419068,66049
0.085019,0.39763,66049
0.110169,0.423272,66049
0.108816,0.418656,66049
0.127792,0.414196,66049
0.122497,0.417985,66049
0.085669,0.394723,66049
0.113515,0.417435,66049
0.085454,0.402599,66049
0.121029,0.419941,66049
0.123968,0.418227,66049
0.121428,0.41867,66049
0.085136,0.411442,66049
0.086874,0.396095,66049
0.113882,0.432757,66049
0.115491,0.41869,66049
0.125816,0.423978,66049
0.107994,0.407794,66049
0.107599,0.418008,66049
0.086045,0.399286,66049
0.113977,0.416475,66049
0.108595,0.424733,66049
0.124324,0.419657,66049
0.127258,0.423734,66049
0.08447,0.40031,66049
0.084617,0.401744,66049
0.120723,0.419249,66049
0.085076,0.393274,66049
0.084613,0.416238,66049
0.122045,0.412972,66049
0.124738,0.434619,66049
0.111759,0.428952,66049
0.122746,0.438251,66049
0.123357,0.408985,66049
0.08787,0.399188,66049
