TempoAlocacao,Tempo,Pontos
0.044554,0.037169,16641
0.032771,0.03765,16641
0.04395,0.036112,16641
0.033092,0.040593,16641
0.035193,0.03271,16641
0.029841,0.043169,16641
0.031314,0.040097,16641
0.033009,0.048738,16641
0.02772,0.026811,16641
0.035471,0.036803,16641
0.029329,0.047465,16641
0.029486,0.042078,16641
0.029522,0.047874,16641
0.028614,0.043236,16641
0.047446,0.040196,16641
0.02888,0.035061,16641
0.028644,0.026677,16641
0.035801,0.044283,16641
0.03124,0.0377,16641
0.028725,0.026425,16641
0.028686,0.041646,16641
0.034084,0.046539,16641
0.02899,0.034788,16641
0.029831,0.047629,16641
0.033761,0.035392,16641
0.033303,0.035669,16641
0.034953,0.051195,16641
0.029039,0.026402,16641
0.032952,0.03486,16641
0.029654,0.033702,16641
0.044115,0.041147,16641
0.033268,0.046082,16641
0.045298,0.048697,16641
0.032531,0.044163,16641
0.029011,0.032907,16641
0.028979,0.045856,16641
0.028535,0.053983,16641
0.034145,0.055991,16641
0.028843,0.034833,16641
0.034003,0.033066,16641
0.029532,0.028922,16641
0.03332,0.040729,16641
0.031702,0.030661,16641
0.031761,0.039393,16641
0.035582,0.044745,16641
0.039042,0.054579,16641
0.029309,0.035266,16641
0.029624,0.040102,16641
0.028536,0.04224,16641
0.039122,0.043236,16641
0.122111,0.127002,66049
0.118245,0.10448,66049
0.120749,0.136968,66049
0.144383,0.149435,66049
0.124896,0.178607,66049
0.140645,0.207872,66049
0.138759,0.126855,66049
0.116519,0.171712,66049
0.115366,0.144097,66049
0.116778,0.149958,66049
0.128882,0.134381,66049
0.129324,0.146936,66049
0.123409,0.174726,66049
0.127259,0.161147,66049
0.124422,0.13553,66049
0.123336,0.220071,66049
0.125398,0.153104,66049
0.124407,0.151628,66049
0.121841,0.145283,66049
0.127133,0.146921,66049
0.117916,0.16952,66049
0.115211,0.131471,66049
0.122662,0.147606,66049
0.124161,0.199034,66049
0.120674,0.144021,66049
0.128602,0.111831,66049
0.133539,0.112356,66049
0.133422,0.150531,66049
0.120549,0.155621,66049
0.12017,0.16266,66049
0.113907,0.199337,66049
0.128385,0.149334,66049
0.119667,0.139422,66049
0.120096,0.180188,66049
0.119328,0.135288,66049
0.114895,0.128658,66049
0.124619,0.150326,66049
0.117859,0.143521,66049
0.147465,0.143417,66049
0.126788,0.112357,66049
0.128825,0.160268,66049
0.121382,0.105129,66049
0.122907,0.115955,66049
0.121321,0.154489,66049
0.123546,0.122098,66049
0.13217,0.113776,66049
0.128785,0.133108,66049
0.13511,0.115768,66049
0.119455,0.148308,66049
0.131701,0.149032,66049
0.540156,0.453017,263169
0.499219,0.831893,263169
0.502215,0.478567,263169
0.50616,0.649362,263169
0.515948,0.475974,263169
0.489012,0.541258,263169
0.487903,0.534488,263169
0.503091,0.62451,263169
0.512835,1.042329,263169
0.489839,0.519475,263169
0.495662,0.540617,263169
0.502008,0.525004,263169
0.514252,0.632095,263169
0.514913,0.731023,263169
0.497159,0.732866,263169
0.510952,0.418289,263169
0.502322,0.655937,263169
0.51374,0.414758,263169
0.50622,0.902728,263169
0.527091,0.783556,263169
0.507703,0.612564,263169
0.491097,0.525262,263169
0.508853,0.538249,263169
0.49433,0.619427,263169
0.49271,0.489998,263169
0.522393,0.449525,263169
0.500499,0.594371,263169
0.506009,0.448256,263169
0.513244,0.560901,263169
0.506366,0.858326,263169
0.54198,0.499099,263169
0.51363,0.483908,263169
0.505414,0.422966,263169
0.494983,0.537109,263169
0.486378,0.468642,263169
0.508528,0.414719,263169
0.564889,0.642685,263169
0.531466,0.453324,263169
0.544893,0.474439,263169
0.498819,0.646737,263169
0.505357,0.447625,263169
0.536854,0.426738,263169
0.500446,0.525179,263169
0.507334,0.596031,263169
0.45127,0.633263,263169
0.502775,0.550218,263169
0.487874,0.467896,263169
0.492808,0.548575,263169
0.506054,0.495663,263169
0.502188,0.808354,263169
2.116624,2.506304,1050625
2.205966,3.574489,1050625
2.277791,1.924863,1050625
2.374697,2.061869,1050625
2.219788,1.868516,1050625
2.183848,1.930906,1050625
2.193345,1.726944,1050625
2.354323,2.220597,1050625
