TempoAlocacao,Tempo,Pontos
0.02785,0.057876,16641
0.027751,0.063033,16641
0.021579,0.058473,16641
0.023796,0.057501,16641
0.022327,0.058662,16641
0.018121,0.054945,16641
0.026337,0.059389,16641
0.021257,0.058905,16641
0.021734,0.059454,16641
0.029972,0.057191,16641
0.02157,0.061924,16641
0.030436,0.057771,16641
0.030297,0.059477,16641
0.021448,0.057196,16641
0.028161,0.058079,16641
0.030334,0.06399,16641
0.021925,0.059399,16641
0.029152,0.057492,16641
0.018295,0.055448,16641
0.028212,0.062737,16641
0.030688,0.057451,16641
0.031141,0.057741,16641
0.027979,0.05879,16641
0.031924,0.059371,16641
0.029781,0.057538,16641
0.031593,0.062145,16641
0.031079,0.057306,16641
0.022549,0.057309,16641
0.018014,0.054571,16641
0.030625,0.059322,16641
0.022635,0.057642,16641
0.02762,0.064342,16641
0.025001,0.056572,16641
0.021432,0.059176,16641
0.030575,0.056711,16641
0.028357,0.056773,16641
0.029581,0.057934,16641
0.02713,0.056673,16641
0.022711,0.059297,16641
0.020953,0.05811,16641
0.029299,0.063816,16641
0.025855,0.057488,16641
0.032412,0.056978,16641
0.026897,0.057183,16641
0.024672,0.057078,16641
0.027517,0.057084,16641
0.03045,0.056772,16641
0.031421,0.056918,16641
0.025826,0.05778,16641
0.026747,0.063035,16641
0.133582,0.230039,66049
0.158951,0.227998,66049
0.135392,0.233314,66049
0.137487,0.242045,66049
0.129477,0.233779,66049
0.126369,0.237959,66049
0.082655,0.218277,66049
0.144378,0.234633,66049
0.135876,0.248108,66049
0.136755,0.235657,66049
0.157132,0.232324,66049
0.107326,0.341391,66049
0.101687,0.344252,66049
0.15326,0.23512,66049
0.147235,0.232151,66049
0.102448,0.339448,66049
0.163844,0.234246,66049
0.088278,0.22558,66049
0.133878,0.235099,66049
0.081575,0.23,66049
0.132414,0.2444,66049
0.12763,0.232904,66049
0.131666,0.238678,66049
0.142829,0.228002,66049
0.151807,0.232445,66049
0.157284,0.233184,66049
0.131583,0.230393,66049
0.127212,0.235733,66049
0.127697,0.231941,66049
0.153513,0.227122,66049
0.127743,0.232918,66049
0.156194,0.229657,66049
0.157759,0.233229,66049
0.153444,0.235508,66049
0.150556,0.235945,66049
0.153759,0.239069,66049
0.147188,0.230338,66049
0.13559,0.235085,66049
0.133655,0.236677,66049
0.128828,0.22894,66049
0.154243,0.2374,66049
0.131404,0.231586,66049
0.153537,0.237013,66049
0.146853,0.245873,66049
0.114886,0.232897,66049
0.150129,0.233246,66049
0.144147,0.234093,66049
0.153558,0.240335,66049
0.081692,0.218214,66049
0.12105,0.234091,66049
0.652193,0.924704,263169
0.358987,0.893991,263169
0.594852,0.935276,263169
0.585775,0.936801,263169
0.609688,0.922416,263169
0.654854,0.950075,263169
0.357741,0.884113,263169
0.704069,0.960582,263169
0.567494,0.910838,263169
0.356437,0.84897,263169
0.354297,0.889331,263169
0.582187,0.925424,263169
0.643126,0.937354,263169
0.689918,0.932075,263169
0.573664,0.940998,263169
0.614162,0.937097,263169
0.575162,0.944267,263169
0.580297,0.929522,263169
0.634126,0.936577,263169
0.354927,0.914917,263169
0.675193,0.936152,263169
0.577017,0.935158,263169
0.57129,0.921553,263169
0.462197,1.029748,263169
0.584881,0.921844,263169
0.43836,1.048853,263169
0.577778,0.973945,263169
0.574033,0.921769,263169
0.568398,0.931368,263169
0.592096,0.933522,263169
0.576226,0.930577,263169
0.673161,0.930003,263169
0.652138,0.930703,263169
0.668238,0.923352,263169
0.583456,0.925421,263169
0.639193,0.936812,263169
0.672027,0.924282,263169
0.58263,0.930249,263169
0.675934,0.939275,263169
0.687357,0.93339,263169
0.646556,0.918984,263169
0.358829,0.894225,263169
0.578732,0.932708,263169
0.682338,0.922056,263169
0.681457,0.939716,263169
0.635687,0.955931,263169
0.358608,0.894358,263169
0.654383,0.963431,263169
0.575047,0.922048,263169
0.654044,0.928867,263169
1.428842,3.557522,1050625
2.557827,3.706083,1050625
2.376874,3.704711,1050625
1.455048,3.927263,1050625
2.255464,3.773824,1050625
2.374475,3.72055,1050625
2.86547,3.706057,1050625
2.414688,3.753054,1050625
2.802977,3.691459,1050625
1.452111,3.540524,1050625
2.394898,3.709258,1050625
2.713579,3.713902,1050625
2.305071,3.838382,1050625
2.37203,3.744297,1050625
1.456989,3.531421,1050625
2.534455,3.70472,1050625
2.245396,3.736756,1050625
1.445455,3.545305,1050625
2.45606,3.716228,1050625
2.31979,3.718797,1050625
2.654201,3.7055,1050625
2.708869,3.741967,1050625
2.539628,3.724449,1050625
1.43682,3.627596,1050625
2.673233,3.721551,1050625
2.290883,3.744703,1050625
2.894001,3.757919,1050625
2.385132,3.756741,1050625
2.294113,3.799831,1050625
2.624059,3.835003,1050625
2.673798,3.764183,1050625
2.281374,3.724204,1050625
2.924016,3.710133,1050625
2.422548,3.881551,1050625
2.51057,3.710761,1050625
2.362013,3.721635,1050625
2.442813,3.823527,1050625
1.434589,3.617917,1050625
2.602465,3.856614,1050625
2.437126,3.71005,1050625
1.447997,3.541151,1050625
2.416597,3.842245,1050625
1.431805,3.500217,1050625
2.715664,3.689981,1050625
2.332591,3.705138,1050625
2.744459,3.750303,1050625
2.416117,3.761461,1050625
1.459074,3.575082,1050625
1.441273,3.814923,1050625
2.668191,3.745181,1050625
9.314142,14.919153,4198401
9.693418,15.39782,4198401
9.367171,16.010205,4198401
9.681791,16.72662,4198401
9.226776,16.102051,4198401
9.701992,14.91208,4198401
9.439677,14.194715,4198401
11.638988,16.655529,4198401
9.165193,15.441987,4198401
10.427399,16.970269,4198401
10.219043,14.891871,4198401
6.947664,14.74326,4198401
8.389931,14.118572,4198401
9.714701,16.985908,4198401
5.754787,14.191248,4198401
11.146149,15.936365,4198401
9.145607,15.679345,4198401
11.0515,15.624049,4198401
10.771752,17.166872,4198401
9.566609,15.000015,4198401
9.870503,16.254382,4198401
9.452107,15.570777,4198401
11.055419,18.075415,4198401
5.800887,14.242848,4198401
9.466243,15.341417,4198401
9.416264,16.169806,4198401
9.599982,14.825263,4198401
9.625141,17.015623,4198401
10.961017,16.178713,4198401
10.881504,14.840302,4198401
9.372042,16.391567,4198401
10.372406,16.129666,4198401
9.687623,17.181073,4198401
9.661172,18.016084,4198401
5.79711,14.18122,4198401
7.434429,14.55026,4198401
9.639187,15.725076,4198401
9.570872,15.96419,4198401
10.945897,16.012455,4198401
10.504505,15.243471,4198401
10.877545,15.479976,4198401
10.803629,15.560212,4198401
10.28179,16.469629,4198401
9.245536,15.633681,4198401
9.391166,16.976511,4198401
10.659179,17.265423,4198401
9.540957,17.044804,4198401
5.734542,14.316741,4198401
9.630017,14.718289,4198401
10.680094,16.169421,4198401
