TempoAlocacao,Tempo,Pontos,Nucleos
0.009589,0.024071,16641,16sparks
0.007231,0.022039,16641,16sparks
0.006828,0.021795,16641,16sparks
0.013005,0.023225,16641,16sparks
0.006875,0.020721,16641,16sparks
0.009612,0.020096,16641,16sparks
0.005661,0.020709,16641,16sparks
0.013379,0.025234,16641,16sparks
0.016585,0.021683,16641,16sparks
0.007175,0.024471,16641,16sparks
0.011482,0.021562,16641,16sparks
0.008573,0.027011,16641,16sparks
0.008062,0.023504,16641,16sparks
0.005814,0.020474,16641,16sparks
0.009215,0.022886,16641,16sparks
0.005743,0.021674,16641,16sparks
0.019762,0.024829,16641,16sparks
0.055182,0.091208,66049,16sparks
0.041141,0.078988,66049,16sparks
0.041602,0.078354,66049,16sparks
0.040483,0.077988,66049,16sparks
0.043234,0.074967,66049,16sparks
0.041831,0.082214,66049,16sparks
0.053015,0.077802,66049,16sparks
0.042747,0.077324,66049,16sparks
0.045712,0.077883,66049,16sparks
0.043719,0.077534,66049,16sparks
0.04383,0.081968,66049,16sparks
0.055384,0.087302,66049,16sparks
0.052051,0.089593,66049,16sparks
0.039974,0.076353,66049,16sparks
0.03913,0.073676,66049,16sparks
0.041128,0.079129,66049,16sparks
0.054739,0.094428,66049,16sparks
0.052693,0.085984,66049,16sparks
0.049144,0.076408,66049,16sparks
0.046041,0.081573,66049,16sparks
0.044248,0.081517,66049,16sparks
0.060802,0.081454,66049,16sparks
0.052106,0.084374,66049,16sparks
0.052184,0.085851,66049,16sparks
0.040388,0.076453,66049,16sparks
0.052923,0.092537,66049,16sparks
0.051958,0.081311,66049,16sparks
0.057762,0.110251,66049,16sparks
0.048903,0.081679,66049,16sparks
0.060986,0.086006,66049,16sparks
0.058028,0.076097,66049,16sparks
0.051817,0.086312,66049,16sparks
0.054546,0.081462,66049,16sparks
0.04266,0.076409,66049,16sparks
0.041243,0.076762,66049,16sparks
0.042603,0.077803,66049,16sparks
0.042829,0.075848,66049,16sparks
0.041094,0.081645,66049,16sparks
0.041967,0.077089,66049,16sparks
0.042138,0.075622,66049,16sparks
0.068204,0.096854,66049,16sparks
0.068044,0.090739,66049,16sparks
0.042355,0.080516,66049,16sparks
0.040465,0.07829,66049,16sparks
0.059312,0.083768,66049,16sparks
0.039624,0.074515,66049,16sparks
0.049128,0.087151,66049,16sparks
0.039802,0.078505,66049,16sparks
0.056405,0.096401,66049,16sparks
0.053208,0.07851,66049,16sparks
0.242896,0.233643,263169,16sparks
0.220074,0.241544,263169,16sparks
0.22515,0.246307,263169,16sparks
0.238458,0.232661,263169,16sparks
0.226152,0.237901,263169,16sparks
0.229567,0.251399,263169,16sparks
0.239319,0.271888,263169,16sparks
0.22002,0.231409,263169,16sparks
0.229518,0.263539,263169,16sparks
0.216097,0.248957,263169,16sparks
0.229164,0.247805,263169,16sparks
0.220461,0.231522,263169,16sparks
0.244929,0.238731,263169,16sparks
0.233962,0.232331,263169,16sparks
0.232134,0.247037,263169,16sparks
0.229054,0.243898,263169,16sparks
0.228007,0.230715,263169,16sparks
0.283193,0.262587,263169,16sparks
0.248607,0.25578,263169,16sparks
0.300078,0.237169,263169,16sparks
0.285367,0.261722,263169,16sparks
0.246905,0.233599,263169,16sparks
0.22174,0.262055,263169,16sparks
0.237561,0.264557,263169,16sparks
0.226952,0.240961,263169,16sparks
0.272486,0.230339,263169,16sparks
0.231164,0.250187,263169,16sparks
0.295148,0.257306,263169,16sparks
0.233519,0.250671,263169,16sparks
0.228516,0.247338,263169,16sparks
0.224437,0.249192,263169,16sparks
0.234236,0.267816,263169,16sparks
0.242832,0.241682,263169,16sparks
0.212675,0.247037,263169,16sparks
0.23285,0.250568,263169,16sparks
0.302522,0.280755,263169,16sparks
0.243441,0.219463,263169,16sparks
0.245137,0.242342,263169,16sparks
0.232529,0.234036,263169,16sparks
0.275476,0.242379,263169,16sparks
0.26346,0.253919,263169,16sparks
0.29671,0.252659,263169,16sparks
0.226942,0.243891,263169,16sparks
0.228828,0.241546,263169,16sparks
0.220857,0.22693,263169,16sparks
0.233881,0.23223,263169,16sparks
0.282835,0.246562,263169,16sparks
0.238585,0.233426,263169,16sparks
0.242979,0.239361,263169,16sparks
0.228733,0.243121,263169,16sparks
1.116998,0.864586,1050625,16sparks
0.915537,0.983905,1050625,16sparks
0.884956,0.978773,1050625,16sparks
0.98517,0.958525,1050625,16sparks
1.013592,0.993245,1050625,16sparks
0.94776,0.993924,1050625,16sparks
0.955425,1.00388,1050625,16sparks
1.186514,1.022041,1050625,16sparks
1.200344,1.017573,1050625,16sparks
0.962415,0.924651,1050625,16sparks
0.910257,1.11712,1050625,16sparks
0.994715,0.943384,1050625,16sparks
0.950231,0.986731,1050625,16sparks
1.196113,0.996052,1050625,16sparks
0.959077,1.010463,1050625,16sparks
0.987545,0.970142,1050625,16sparks
1.003518,0.946947,1050625,16sparks
0.898565,0.982681,1050625,16sparks
1.005142,0.975692,1050625,16sparks
1.004904,0.999354,1050625,16sparks
0.975352,0.949778,1050625,16sparks
1.099395,0.899377,1050625,16sparks
1.049325,0.85183,1050625,16sparks
0.927874,0.930057,1050625,16sparks
0.959075,0.980066,1050625,16sparks
0.966856,1.032369,1050625,16sparks
0.947832,1.012388,1050625,16sparks
1.228576,1.024285,1050625,16sparks
0.965777,0.987258,1050625,16sparks
0.984858,1.010797,1050625,16sparks
0.889077,0.969315,1050625,16sparks
0.917922,0.96849,1050625,16sparks
0.891869,1.00972,1050625,16sparks
0.980484,0.986871,1050625,16sparks
0.994861,0.908086,1050625,16sparks
0.917488,1.039962,1050625,16sparks
0.960904,1.005504,1050625,16sparks
0.943705,0.966241,1050625,16sparks
0.77905,0.933158,1050625,16sparks
0.968494,0.952415,1050625,16sparks
0.909502,0.927002,1050625,16sparks
1.004688,1.061913,1050625,16sparks
0.946684,0.991212,1050625,16sparks
1.106591,0.902587,1050625,16sparks
0.865349,0.948168,1050625,16sparks
0.930367,0.997526,1050625,16sparks
0.888072,0.954062,1050625,16sparks
0.97404,0.975533,1050625,16sparks
0.955267,0.976403,1050625,16sparks
1.35632,0.960995,1050625,16sparks
3.940995,3.699393,4198401,16sparks
4.042635,3.799845,4198401,16sparks
3.970257,3.845684,4198401,16sparks
3.880769,3.826695,4198401,16sparks
3.743527,3.9704,4198401,16sparks
4.102498,4.032935,4198401,16sparks
4.045698,3.783976,4198401,16sparks
4.150324,3.938396,4198401,16sparks
3.832928,3.768328,4198401,16sparks
3.940658,3.784089,4198401,16sparks
3.953296,3.950423,4198401,16sparks
4.027273,3.707539,4198401,16sparks
3.918094,3.915052,4198401,16sparks
3.795319,3.997025,4198401,16sparks
3.950196,3.919584,4198401,16sparks
4.00029,3.822824,4198401,16sparks
3.774352,3.925409,4198401,16sparks
3.986289,3.690393,4198401,16sparks
3.854328,3.899151,4198401,16sparks
3.78832,3.944877,4198401,16sparks
3.962706,3.793467,4198401,16sparks
4.071719,3.693645,4198401,16sparks
4.000634,3.911626,4198401,16sparks
3.912497,3.924113,4198401,16sparks
4.009218,3.784775,4198401,16sparks
4.642492,3.718788,4198401,16sparks
3.959025,4.006277,4198401,16sparks
4.045094,3.710866,4198401,16sparks
3.802812,3.775256,4198401,16sparks
3.940535,3.765768,4198401,16sparks
3.780107,3.949798,4198401,16sparks
3.962299,4.079367,4198401,16sparks
3.997802,3.757406,4198401,16sparks
3.986594,3.746695,4198401,16sparks
4.01881,3.77308,4198401,16sparks
3.789904,3.789606,4198401,16sparks
3.91884,3.78384,4198401,16sparks
4.11506,3.949055,4198401,16sparks
4.221613,3.777033,4198401,16sparks
3.838616,4.017528,4198401,16sparks
3.900723,3.482963,4198401,16sparks
4.013671,3.861761,4198401,16sparks
3.960782,3.780922,4198401,16sparks
3.927232,3.74036,4198401,16sparks
3.751888,3.76322,4198401,16sparks
4.088549,3.743848,4198401,16sparks
3.826911,3.558592,4198401,16sparks
3.893915,3.504858,4198401,16sparks
3.801571,3.750137,4198401,16sparks
3.94225,3.757501,4198401,16sparks
